"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
78955.500000,92809.000000,55753.519531,80282.445313,58793.000000,89490.078125,192.239990,3682.980225,3420.760010,4.241495
62470.500000,78512.000000,52145.746094,67631.992188,51264.000000,86460.875000,40.049999,12934.686523,202.919998,4.242484
127496.500000,133112.000000,62771.285156,77810.921875,51756.000000,98528.023438,50.730000,4322.639648,769.119995,4.243473
145931.000000,145105.000000,65909.062500,137821.843750,99733.000000,90564.734375,56.959999,2186.879883,1706.959961,4.244462
198152.500000,149617.000000,86795.765625,124690.781250,56481.000000,144681.140625,325.739990,6262.869141,3408.599854,4.248418
58564.500000,65178.000000,58886.171875,81336.210938,53850.000000,98987.000000,63.189999,28087.382813,147.440002,4.248418
68004.000000,75464.000000,59057.433594,119236.859375,80908.000000,96582.625000,108.580002,39012.457031,182.399994,4.248418
151665.000000,157845.000000,62970.113281,131582.937500,86245.000000,99987.460938,1164.119995,15848.362305,4813.839844,4.249407
99458.500000,95048.000000,68577.054688,97184.437500,56664.000000,112400.804688,48.950001,62073.816406,51.680000,4.250395
68610.500000,72874.000000,61701.812500,95875.250000,61806.000000,101661.335938,36.489998,49945.683594,47.880001,4.252373
68784.500000,64785.000000,69581.859375,121649.648438,77681.000000,102630.390625,44.500000,23834.101563,122.360001,4.252373
136170.000000,139760.000000,63852.582031,89527.765625,59040.000000,99378.250000,252.759995,8721.812500,1899.239990,4.256329
61784.500000,78689.000000,51457.117188,62261.730469,46369.000000,87998.117188,20.469999,8326.196289,161.119995,4.256329
92373.000000,120100.000000,50405.972656,66066.476563,56708.000000,76351.351563,6.230000,146.902008,2779.320068,4.257318
162200.000000,113289.000000,93830.296875,112807.500000,51481.000000,143605.453125,250.089996,5226.750488,3135.760010,4.257318
103829.000000,122377.000000,55603.078125,57008.058594,42301.000000,88321.320313,77.430000,1140.957886,4447.520020,4.257318
178837.000000,178963.000000,65489.859375,184430.250000,116871.000000,103420.187500,1618.020020,58159.187500,1823.239990,4.259296
91325.500000,106463.000000,56217.734375,67074.851563,50351.000000,87303.484375,77.430000,1327.940674,3821.280029,4.259296
59282.000000,79527.000000,48852.660156,64323.859375,53767.000000,78403.640625,25.809999,6806.203613,248.520004,4.260284
101712.000000,112045.000000,59492.144531,58622.519531,42029.000000,91410.343750,583.839966,24751.845703,1545.839966,4.261273
80099.500000,73808.000000,71122.382813,126487.687500,71728.000000,115568.500000,56.959999,80520.195313,46.360001,4.265229
123123.000000,121542.000000,66388.484375,132536.125000,91618.000000,94805.468750,33.820000,37388.984375,59.279999,4.267207
71144.500000,95832.000000,48653.128906,106090.671875,86952.000000,79960.882813,100.570000,18104.962891,364.040009,4.268196
69040.500000,62044.000000,72926.281250,122424.835938,75944.000000,105646.710938,60.520000,23091.662109,171.759995,4.270174
84331.500000,104552.000000,52861.253906,53834.320313,40360.000000,87415.414063,538.450012,19533.537109,1806.520020,4.272152
