"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","mCherry-A","Time"
174529.203125,98998.976563,115536.000000,138498.000000,104199.437500,87108.000000,192.699997,812.349976,1.792757
105153.601563,63853.703125,107924.000000,64942.359375,84546.343750,50340.000000,1582.599976,4556.089844,1.792757
140134.203125,71441.742188,128550.000000,99042.882813,94843.140625,68438.000000,2842.939941,5815.040039,1.792757
130630.804688,68609.476563,124779.000000,101069.921875,87399.140625,75787.000000,1025.819946,2346.189941,1.792757
79714.804688,63190.234375,82674.000000,64921.039063,78115.984375,54466.000000,18.860001,-8.469999,1.792757
115126.203125,65884.070313,114518.000000,101575.039063,88218.906250,75458.000000,84.459999,1304.380005,1.793360
128895.601563,67175.367188,125750.000000,85876.960938,86630.437500,64966.000000,416.559998,4229.609863,1.793360
119893.804688,63183.398438,124358.000000,64486.437500,83051.984375,50886.000000,90.199997,2613.379883,1.793360
136775.406250,71726.921875,124970.000000,124658.039063,86222.570313,94750.000000,3759.699951,6440.279785,1.793964
107122.203125,70571.289063,99479.000000,113687.257813,94547.273438,78803.000000,3972.899902,5069.679688,1.793964
114654.601563,66079.835938,113711.000000,67708.218750,83016.695313,53451.000000,3453.840088,709.169983,1.793964
120636.007813,66106.460938,119595.000000,71415.437500,85790.156250,54555.000000,1794.160034,3505.039795,1.793964
115510.804688,66825.414063,113282.000000,82361.617188,83916.093750,64322.000000,3099.599854,5460.839844,1.793964
120076.804688,68523.304688,114842.000000,99381.539063,89056.640625,73134.000000,31.980000,57.750000,1.794567
108027.601563,63666.917969,111199.000000,73535.140625,79921.710938,60299.000000,238.619995,842.380005,1.794567
130157.406250,65466.792969,130295.000000,95375.835938,88057.007813,70983.000000,68.059998,429.660004,1.794567
112579.203125,65170.839844,113210.000000,92902.718750,80486.382813,75646.000000,1006.959961,1634.709961,1.794567
86203.804688,65005.722656,86907.000000,100724.695313,77463.984375,85215.000000,27.879999,29.259998,1.795171
106708.203125,67707.421875,103286.000000,94960.921875,77414.593750,80390.000000,70.519997,114.729996,1.795171
137400.609375,69500.445313,129563.000000,111434.718750,85576.179688,85339.000000,54.939999,789.250000,1.795171
95787.000000,66282.648438,94708.000000,66765.218750,79654.929688,54931.000000,1793.339966,3959.339844,1.795171
132252.000000,84595.015625,102456.000000,86368.960938,98803.875000,57288.000000,213.199997,1811.809937,1.795171
106801.804688,67060.414063,104374.000000,93977.742188,88077.757813,69926.000000,974.159973,2183.719971,1.795171
136764.000000,77848.117188,115134.000000,125361.601563,85571.273438,96010.000000,260.760010,6859.929688,1.795775
127414.804688,69945.687500,119382.000000,109323.218750,84307.343750,84982.000000,1494.859985,3467.309814,1.795775
116287.203125,65852.679688,115728.000000,105147.781250,84448.101563,81600.000000,3721.979980,6102.250000,1.796378
102017.406250,63925.847656,104587.000000,72186.242188,83384.109375,56735.000000,127.099998,2608.760010,1.796378
130796.406250,70656.234375,121318.000000,107347.015625,84680.593750,83078.000000,1166.859985,3204.739990,1.796378
104398.203125,65570.046875,104344.000000,75451.476563,86380.898438,57244.000000,1202.119995,1675.520020,1.796378
101982.601563,65188.015625,102527.000000,84608.421875,80037.203125,69279.000000,1006.959961,1760.989990,1.796378
104457.601563,65302.566406,104831.000000,74845.500000,89171.828125,55007.000000,1293.140015,4064.829834,1.796378
95893.203125,67379.187500,93270.000000,73536.781250,81206.929688,59346.000000,4655.140137,7067.829590,1.796378
97599.000000,64527.742188,99124.000000,109210.882813,78616.484375,91040.000000,132.020004,3013.780029,1.796982
119241.601563,65253.410156,119758.000000,90912.578125,80503.273438,74010.000000,150.880005,422.729980,1.796982
93419.406250,63276.023438,96756.000000,76550.281250,80853.523438,62048.000000,49.200001,776.159973,1.796982
83654.406250,59881.328125,91554.000000,74281.335938,77767.687500,62598.000000,321.440002,2193.729980,1.796982
161514.000000,77373.335938,136804.000000,165909.781250,99395.421875,109392.000000,103.320000,9660.419922,1.797585
132433.203125,74237.812500,116910.000000,107511.835938,90080.234375,78218.000000,533.000000,6657.419922,1.797585
112542.007813,65257.097656,113023.000000,90017.960938,81197.671875,72655.000000,24.600000,34.649998,1.797585
137563.812500,72253.687500,124774.000000,99932.578125,86298.343750,75890.000000,4517.379883,5094.319824,1.797585
121202.406250,68830.015625,115402.000000,100118.718750,84247.710938,77882.000000,1353.000000,3930.849854,1.798189
133639.203125,75651.546875,115770.000000,98639.437500,88256.484375,73246.000000,3172.580078,12.320000,1.798189
84336.000000,66914.179688,82599.000000,72770.078125,86191.468750,55331.000000,2875.739990,412.720001,1.798189
151692.000000,81405.890625,122120.000000,98409.015625,100026.890625,64476.000000,2733.060059,4928.000000,1.798189
108276.007813,68635.101563,103387.000000,112312.937500,95310.453125,77227.000000,71.339996,694.539978,1.798189
103441.804688,62777.578125,107987.000000,77544.937500,80934.929688,62791.000000,727.339966,4073.299805,1.798189
103234.203125,65616.859375,103107.000000,73157.117188,82652.515625,58007.000000,2554.300049,3190.109863,1.798189
113605.804688,74396.164063,100076.000000,101457.781250,87553.156250,75944.000000,227.139999,1469.159912,1.798793
104397.601563,63364.093750,107976.000000,86658.421875,79252.679688,71660.000000,100.860001,4769.379883,1.798793
78918.601563,60383.992188,85652.000000,55549.257813,78675.578125,46272.000000,27.059999,1948.099976,1.798793
104464.804688,62827.671875,108968.000000,72595.421875,79108.976563,60140.000000,2615.800049,3851.539795,1.799396
110051.406250,67257.859375,107234.000000,78083.679688,86315.351563,59286.000000,19.680000,604.450012,1.799396
118717.804688,64762.355469,120136.000000,77242.359375,78298.507813,64652.000000,581.380005,3516.589844,1.799396
156003.000000,73437.968750,139217.000000,125445.242188,93438.414063,87985.000000,750.299988,11080.299805,1.799396
109197.601563,64699.160156,110610.000000,84127.898438,89517.875000,61590.000000,154.160004,1330.559937,1.800000
114822.601563,64497.726563,116671.000000,69202.257813,81336.453125,55759.000000,633.039978,5488.560059,1.800000
97078.804688,62094.664063,102459.000000,64517.597656,77817.710938,54335.000000,1586.699951,2618.770020,1.800000
109068.007813,64711.300781,110458.000000,77262.039063,78588.320313,64430.000000,153.339996,3734.500000,1.800000
104262.007813,63745.824219,107190.000000,97439.781250,83704.460938,76290.000000,398.519989,2367.750000,1.800000
75755.406250,63534.414063,78142.000000,55081.039063,74957.242188,48158.000000,227.139999,2574.109863,1.800000
107463.007813,69746.234375,100976.000000,99315.117188,85246.164063,76352.000000,827.380005,197.119995,1.800000
129374.406250,71053.578125,119328.000000,122076.679688,100482.507813,79620.000000,1290.679932,4239.620117,1.800000
130683.007813,70061.945313,122241.000000,130252.898438,85062.273438,100353.000000,1527.660034,5155.919922,1.800000
151545.000000,77381.875000,128346.000000,166177.093750,104880.507813,103838.000000,2111.500000,492.029999,1.800000
99532.203125,61019.675781,106899.000000,74232.960938,78160.296875,62243.000000,22.959999,21.559999,1.800604
113309.406250,74511.046875,99661.000000,97142.117188,87708.289063,72585.000000,2900.340088,3213.209961,1.800604
163966.203125,100512.492188,106909.000000,124526.835938,143082.390625,57037.000000,254.199997,3065.369873,1.800604
112618.203125,68544.031250,107676.000000,115293.640625,86384.562500,87468.000000,418.199982,6344.799805,1.800604
123028.203125,72876.601563,110636.000000,114410.500000,91608.921875,81848.000000,991.380005,1481.479980,1.800604
106341.007813,65597.078125,106242.000000,86783.062500,78605.398438,72354.000000,29.520000,327.250000,1.800604
96273.601563,63493.882813,99370.000000,62531.558594,89976.468750,45546.000000,525.619995,865.479980,1.800604
139596.000000,70875.695313,129079.000000,128459.562500,90716.093750,92803.000000,35.259998,4088.699951,1.801207
103005.601563,66825.468750,101018.000000,87253.742188,81029.632813,70570.000000,3842.520020,5722.639648,1.801207
120687.007813,67845.359375,116579.000000,77296.476563,78243.242188,64743.000000,792.119995,4425.189941,1.801207
96971.406250,64313.945313,98814.000000,98864.117188,83656.023438,77450.000000,600.239990,7146.369629,1.801811
96027.601563,63565.125000,99005.000000,86814.218750,77953.781250,72985.000000,91.839996,570.570007,1.801811
121371.007813,67335.757813,118127.000000,90974.078125,82336.625000,72411.000000,4051.619873,5851.229980,1.801811
109996.203125,65004.253906,110896.000000,77076.718750,79397.984375,63620.000000,2564.139893,3687.530029,1.801811
124084.203125,73868.015625,110088.000000,123889.695313,101373.859375,80092.000000,2718.300049,4575.339844,1.801811
98818.203125,62675.652344,103328.000000,57617.300781,75375.437500,50096.000000,59.040001,3130.049805,1.801811
132197.406250,68376.859375,126705.000000,115502.742188,86158.046875,87857.000000,2738.800049,4988.060059,1.802415
111507.601563,66347.953125,110143.000000,96941.218750,84849.945313,74875.000000,1656.400024,2430.889893,1.802415
103777.203125,62166.527344,109402.000000,78191.921875,80905.398438,63338.000000,923.320007,3053.049805,1.802415
119151.601563,68166.867188,114553.000000,114302.257813,87370.820313,85737.000000,32.799999,2587.199951,1.802415
158247.609375,83688.390625,123923.000000,118924.601563,97869.570313,79635.000000,486.260010,5554.779785,1.802415
100692.007813,65443.718750,100834.000000,76323.960938,95134.218750,52578.000000,1124.219971,3140.059814,1.802415
150192.609375,71655.453125,137366.000000,116232.539063,89454.585938,85154.000000,67.239998,6545.000000,1.803018
128133.601563,66533.804688,126212.000000,118526.898438,83013.921875,93572.000000,662.559998,2954.489990,1.803018
111448.203125,66429.015625,109950.000000,71182.562500,80589.789063,57886.000000,3083.199951,4344.339844,1.803018
101383.804688,67404.070313,98574.000000,75043.937500,87681.929688,56090.000000,130.380005,3057.669922,1.803018
141355.203125,73476.000000,126080.000000,140246.234375,90890.164063,101124.000000,3692.459961,5234.459961,1.803018
98726.406250,62222.992188,103983.000000,71344.101563,71541.687500,65355.000000,29.520000,25.410000,1.803018
132627.609375,69234.312500,125543.000000,126489.101563,89459.539063,92663.000000,61.500000,112.419998,1.803018
137861.406250,71699.757813,126010.000000,114271.921875,94160.046875,79534.000000,4665.799805,7327.319824,1.803018
146280.609375,73192.234375,130979.000000,131266.421875,93031.062500,92471.000000,701.099976,1844.919922,1.803018
109989.007813,70134.757813,102777.000000,95461.117188,90746.281250,68941.000000,2259.100098,1808.729980,1.803018
73171.804688,61089.296875,78498.000000,45104.917969,74312.335938,39778.000000,-10.660000,0.000000,1.803018
106887.601563,67717.007813,103445.000000,61106.398438,78062.203125,51301.000000,535.460022,1795.640015,1.803622
104369.406250,66573.429688,102743.000000,96882.179688,84658.062500,74999.000000,1415.319946,6257.790039,1.803622
118266.601563,70333.218750,110200.000000,107703.718750,89307.039063,79036.000000,756.859985,409.639984,1.803622
108631.804688,67124.531250,106061.000000,98328.656250,81734.968750,78841.000000,3424.320068,6113.799805,1.803622
84696.601563,62335.640625,89045.000000,61449.160156,79844.804688,50437.000000,473.139984,1222.760010,1.803622
103198.203125,62633.218750,107981.000000,66392.937500,80396.289063,54121.000000,847.059998,2721.949951,1.803622
145141.812500,72851.031250,130568.000000,142464.343750,92276.578125,101180.000000,36.900002,147.839996,1.803622
102441.007813,70715.351563,94938.000000,107184.656250,81807.156250,85866.000000,63.959999,3664.429932,1.803622
125327.406250,70039.460938,117269.000000,125741.257813,85280.593750,96629.000000,4564.939941,7797.790039,1.803622
113136.007813,70470.484375,105214.000000,120304.656250,89910.890625,87690.000000,32.799999,67.759995,1.804225
111748.203125,66797.375000,109638.000000,93583.320313,83723.429688,73254.000000,27.879999,20.789999,1.804225
159496.812500,90323.546875,115726.000000,119967.640625,102146.281250,76970.000000,37.720001,370.369995,1.804225
153524.406250,77464.921875,129883.000000,127073.757813,99048.578125,84079.000000,41.000000,14.629999,1.804225
145504.812500,77722.117188,122691.000000,139770.640625,101288.320313,90435.000000,1402.199951,7471.310059,1.804225
83368.804688,60748.488281,89939.000000,56278.238281,76274.437500,48355.000000,227.959991,2713.479980,1.804225
134982.609375,73153.398438,120927.000000,130941.695313,96451.593750,88971.000000,3425.139893,8767.990234,1.804829
93030.601563,62029.238281,98290.000000,75692.562500,81543.015625,60834.000000,571.539978,1270.500000,1.804829
102036.601563,64649.355469,103436.000000,65997.703125,83062.406250,52072.000000,109.879997,2111.339844,1.804829
97534.804688,68854.531250,92834.000000,89427.562500,89726.031250,65318.000000,180.399994,86.239998,1.804829
103054.804688,63825.277344,105817.000000,84327.976563,81955.695313,67433.000000,37.720001,4942.629883,1.804829
100647.601563,63095.253906,104541.000000,62396.257813,79928.093750,51161.000000,200.080002,3028.409912,1.804829
143611.203125,72976.476563,128969.000000,119804.460938,91863.773438,85469.000000,698.640015,1729.419922,1.804829
113508.007813,66303.562500,112194.000000,83280.835938,82150.164063,66438.000000,35.259998,4530.679688,1.805433
111585.007813,66409.085938,110118.000000,80514.156250,84147.867188,62706.000000,27.879999,62.369999,1.805433
127660.804688,69290.796875,120743.000000,106745.140625,82090.250000,85219.000000,465.760010,3995.529785,1.805433
91480.804688,60824.476563,98567.000000,64653.718750,80123.023438,52883.000000,550.219971,3528.909912,1.805433
128176.804688,68161.828125,123239.000000,131840.421875,88612.031250,97507.000000,101.680000,2170.629883,1.806036
116029.804688,66372.773438,114567.000000,78187.000000,82984.812500,61747.000000,5460.379883,7586.040039,1.806036
96525.000000,61748.265625,102446.000000,79514.578125,78241.914063,66602.000000,329.639984,2130.589844,1.806640
135108.000000,70974.617188,124755.000000,127093.437500,89366.171875,93203.000000,5259.479980,7975.659668,1.806640
98563.804688,63545.011719,101652.000000,90777.281250,82554.117188,72064.000000,1145.540039,4104.870117,1.806640
111421.203125,62476.792969,116877.000000,77209.562500,81098.929688,62393.000000,1235.739990,1908.059937,1.806640
118215.601563,66450.328125,116589.000000,114754.898438,80076.843750,93917.000000,1302.979980,3500.419922,1.806640
113437.203125,64761.968750,114793.000000,84045.078125,84778.562500,64969.000000,16.400000,2832.059814,1.806640
154223.406250,76525.531250,132076.000000,152028.812500,97653.203125,102028.000000,178.759995,7535.989746,1.806640
104315.406250,64517.000000,105963.000000,75045.578125,77820.648438,63199.000000,161.539993,1084.159912,1.807243
90917.406250,60435.164063,98591.000000,72036.179688,79920.148438,59071.000000,354.239990,1230.459961,1.807243
87682.804688,63113.054688,91049.000000,75087.398438,80600.921875,61053.000000,2145.119873,3536.609863,1.807243
134413.812500,72662.468750,121231.000000,145058.000000,96549.171875,98463.000000,174.660004,8215.899414,1.807243
122844.007813,64229.910156,125342.000000,87831.015625,79722.078125,72202.000000,96.760002,5852.770020,1.807243
155946.609375,68504.039063,149190.000000,118736.000000,82314.117188,94534.000000,31.160000,204.049988,1.807243
95952.000000,65916.585938,95398.000000,91649.757813,83419.335938,72002.000000,30.340000,321.089996,1.807243
123629.406250,67121.007813,120710.000000,94387.742188,80824.148438,76534.000000,36.079998,5088.159668,1.807243
141499.203125,72339.656250,128191.000000,126015.960938,89055.710938,92735.000000,60.680000,137.830002,1.807243
106166.406250,69770.476563,99723.000000,104574.601563,87363.453125,78447.000000,7.380000,0.000000,1.807847
118556.406250,69331.578125,112066.000000,108334.296875,91811.671875,77330.000000,127.099998,2719.639893,1.807847
105951.601563,65738.640625,105625.000000,58785.800781,84946.671875,45353.000000,1412.859985,4519.899902,1.807847
100719.601563,68936.000000,95752.000000,83995.882813,83740.328125,65736.000000,2.460000,21.559999,1.808451
141770.406250,80515.320313,115395.000000,125349.296875,96483.460938,85143.000000,2798.659912,4639.250000,1.808451
120774.601563,71869.070313,110132.000000,109706.156250,94219.507813,76308.000000,462.480011,3733.729980,1.808451
104140.804688,63601.117188,107309.000000,77827.835938,81937.460938,62249.000000,1037.300049,1685.529907,1.808451
132847.203125,71247.851563,122197.000000,94700.976563,93394.171875,66453.000000,31.160000,48.509998,1.808451
116140.203125,65125.640625,116872.000000,89650.601563,78000.921875,75324.000000,1622.780029,2443.979980,1.808451
173378.406250,81928.703125,138688.000000,150957.906250,101932.679688,97056.000000,4468.180176,6014.469727,1.808451
85963.804688,61196.886719,92059.000000,73139.898438,72803.304688,65839.000000,223.039993,2240.699951,1.808451
106018.203125,68715.289063,101113.000000,99289.695313,86907.820313,74873.000000,3129.119873,3114.649902,1.808451
111180.007813,65204.062500,111746.000000,107391.296875,82911.148438,84886.000000,870.020020,6879.949707,1.809054
118828.203125,69659.593750,111794.000000,95902.281250,90377.789063,69542.000000,2141.020020,3824.589844,1.809054
95710.203125,62798.742188,99882.000000,64321.621094,77128.515625,54654.000000,30.340000,1662.429932,1.809054
168816.609375,92832.281250,119178.000000,141975.625000,125502.632813,74138.000000,2619.080078,2219.139893,1.809054
141046.812500,70624.710938,130884.000000,127525.578125,89118.320313,93780.000000,66.419998,6430.270020,1.809054
100985.406250,64613.621094,102427.000000,81906.515625,87854.554688,61099.000000,506.760010,1339.799927,1.809054
125889.601563,69869.257813,118082.000000,84966.757813,85146.046875,65398.000000,1785.140015,3495.799805,1.809054
109973.406250,64776.410156,111263.000000,96029.382813,86434.492188,72811.000000,594.500000,3600.520020,1.809658
123989.406250,67607.695313,120190.000000,103250.296875,88072.515625,76830.000000,66.419998,2074.379883,1.809658
108040.203125,66701.734375,106152.000000,89840.835938,92285.406250,63800.000000,1197.199951,5583.270020,1.809658
113526.601563,68179.429688,109125.000000,110912.382813,91425.117188,79505.000000,3188.979980,3990.139893,1.809658
97879.804688,65025.003906,98649.000000,89526.781250,90749.500000,64653.000000,769.159973,5941.319824,1.809658
98350.804688,62768.593750,102687.000000,75445.742188,80581.695313,61359.000000,78.720001,2240.699951,1.809658
143362.203125,74165.117188,126682.000000,152510.156250,96258.515625,103834.000000,374.739990,7027.020020,1.810261
104598.007813,65369.140625,104865.000000,71665.539063,83178.484375,56465.000000,2810.959961,5351.500000,1.810261
133549.812500,70284.523438,124527.000000,117177.179688,85421.679688,89899.000000,16.400000,50.049999,1.810261
129578.406250,73081.953125,116199.000000,117733.140625,88286.046875,87395.000000,200.080002,4507.580078,1.810261
157005.000000,87661.812500,117377.000000,161727.781250,125175.585938,84673.000000,529.719971,7380.449707,1.810261
137728.203125,67846.453125,133038.000000,116610.562500,86280.273438,88574.000000,37.720001,4291.209961,1.810261
78994.203125,62910.453125,82291.000000,58525.859375,78669.898438,48755.000000,13.120000,102.409996,1.810261
123738.007813,68013.296875,119231.000000,102641.039063,94519.687500,71167.000000,58.220001,3436.510010,1.810261
108365.406250,65954.382813,107678.000000,83285.757813,87614.617188,62298.000000,2552.659912,4649.259766,1.810261
99321.007813,66563.406250,97788.000000,69446.617188,87456.835938,52040.000000,1111.920044,3022.250000,1.810865
80787.601563,62997.468750,84043.000000,89117.601563,77157.164063,75695.000000,44.279999,70.839996,1.810865
118370.406250,68111.773438,113894.000000,100928.062500,86411.070313,76546.000000,45.099998,4254.250000,1.810865
143266.812500,76747.484375,122338.000000,98343.421875,96641.687500,66690.000000,154.160004,825.440002,1.810865
99836.406250,63099.777344,103691.000000,68928.382813,80765.414063,55931.000000,850.339966,2012.779907,1.810865
119532.601563,66560.921875,117692.000000,91120.859375,86002.890625,69436.000000,54.119999,5082.770020,1.811469
115102.203125,68714.484375,109778.000000,87279.156250,86552.781250,66086.000000,1804.819946,3953.179932,1.811469
122970.007813,68138.078125,118274.000000,120633.476563,81869.757813,96566.000000,1936.839966,4509.889648,1.811469
141576.000000,73769.820313,125774.000000,104901.781250,99212.679688,69294.000000,27.059999,43.889999,1.811469
87157.203125,62316.546875,91660.000000,77619.562500,81089.007813,62732.000000,22.139999,4346.649902,1.811469
91345.203125,60693.062500,98634.000000,67262.960938,76320.953125,57758.000000,1056.979980,2403.169922,1.812073
148736.406250,72970.835938,133582.000000,122360.398438,102145.203125,78506.000000,521.520020,3297.909912,1.812073
93632.406250,63740.453125,96270.000000,78873.335938,80252.179688,64410.000000,198.440002,4947.250000,1.812073
79972.804688,62646.097656,83662.000000,57058.878906,77732.734375,48106.000000,500.199982,2989.909912,1.812073
131561.406250,66183.648438,130274.000000,98819.015625,84305.804688,76818.000000,86.099998,1202.739990,1.812676
89386.203125,62218.023438,94153.000000,56101.941406,75396.226563,48765.000000,15.580000,1793.329956,1.812676
111070.804688,70023.335938,103953.000000,75748.320313,89123.023438,55701.000000,39.360001,2423.959961,1.812676
112276.203125,65831.632813,111772.000000,77505.578125,84369.898438,60204.000000,1776.119995,4405.169922,1.812676
117207.007813,64170.546875,119701.000000,93292.218750,88756.609375,68885.000000,195.979996,4287.359863,1.812676
162661.812500,84342.406250,126392.000000,141819.000000,113838.742188,81644.000000,2538.719971,1805.649902,1.812676
129708.601563,71081.640625,119589.000000,99729.218750,90049.101563,72581.000000,718.320007,9792.859375,1.812676
112713.007813,67674.687500,109151.000000,107187.117188,90660.070313,77483.000000,197.619995,1447.599976,1.812676
107688.007813,64279.527344,109793.000000,74456.000000,85085.156250,57349.000000,2325.520020,3078.459961,1.813280
130259.406250,70715.890625,120718.000000,106395.000000,85105.609375,81930.000000,1307.900024,5088.929688,1.813280
90113.406250,61903.027344,95402.000000,75234.179688,82796.765625,59550.000000,1765.459961,2470.929932,1.813883
95011.203125,63525.625000,98018.000000,70743.039063,84083.859375,55138.000000,17.219999,26.949999,1.813883
118656.007813,66098.648438,117646.000000,115337.921875,87378.750000,86506.000000,116.440002,2145.989990,1.813883
95197.804688,64436.628906,96822.000000,78919.257813,79260.312500,65254.000000,47.560001,25.410000,1.813883
99756.601563,65236.234375,100215.000000,67422.039063,82137.210938,53795.000000,106.599998,1650.880005,1.813883
138129.609375,74179.828125,122034.000000,132809.656250,84086.695313,103510.000000,582.200012,3410.329834,1.813883
86342.406250,65246.886719,86725.000000,100927.242188,73777.429688,89653.000000,24.600000,36.189999,1.813883
101658.601563,66704.359375,99878.000000,106091.601563,83629.867188,83138.000000,387.040009,1757.140015,1.813883
100153.203125,64766.593750,101343.000000,91802.281250,83622.039063,71947.000000,742.919983,2151.379883,1.814487
99888.601563,64746.890625,101106.000000,78413.320313,86890.789063,59142.000000,323.899994,2832.829834,1.814487
87123.000000,64602.441406,88382.000000,72230.515625,77517.757813,61066.000000,1586.699951,2324.629883,1.814487
100335.601563,66251.500000,99252.000000,86758.460938,75689.601563,75120.000000,1339.059937,6070.679688,1.814487
112702.804688,68180.132813,108332.000000,76949.617188,89401.679688,56408.000000,1804.819946,4617.689941,1.814487
97125.601563,62842.203125,101289.000000,61816.519531,80873.718750,50093.000000,1207.859985,3226.299805,1.815091
126080.406250,72725.085938,113617.000000,98892.000000,88536.851563,73201.000000,6977.379883,8611.679688,1.815091
78253.203125,62886.597656,81550.000000,79894.242188,77146.742188,67870.000000,305.859985,3241.699951,1.815091
103018.804688,63949.839844,105574.000000,63621.339844,79707.281250,52310.000000,1957.339966,3451.139893,1.815091
106402.804688,65627.789063,106254.000000,76317.398438,86768.976563,57642.000000,20.500000,43.889999,1.815694
112420.203125,72890.671875,101077.000000,137858.406250,98798.070313,91446.000000,1907.319946,6916.909668,1.815694
116293.203125,73202.375000,104114.000000,136794.031250,96151.070313,93238.000000,1208.679932,5999.069824,1.815694
127841.406250,69953.695313,119768.000000,139945.296875,87933.406250,104300.000000,112.339996,5340.719727,1.815694
106651.203125,70229.226563,99524.000000,140160.140625,92670.851563,99120.000000,201.720001,73.150002,1.815694
114959.406250,65485.539063,115048.000000,100959.218750,87233.203125,75848.000000,31.160000,78.540001,1.816298
143017.812500,73065.875000,128279.000000,115952.101563,89237.710938,85155.000000,71.339996,231.769989,1.816298
121102.804688,67156.257813,118181.000000,101326.578125,89157.484375,74481.000000,3126.659912,3780.699951,1.816298
100438.804688,65416.039063,100623.000000,73483.476563,80571.070313,59771.000000,67.239998,768.459961,1.816298
82734.000000,61066.058594,88790.000000,60188.000000,73233.093750,53862.000000,4.100000,59.289997,1.816298
138073.812500,69403.851563,130379.000000,110160.437500,89390.867188,80763.000000,1240.660034,7266.489746,1.816901
124157.406250,68091.343750,119498.000000,80583.039063,85357.843750,61870.000000,637.140015,4684.679688,1.816901
109675.804688,67758.125000,106079.000000,69763.140625,91801.640625,49803.000000,1259.520020,4787.859863,1.816901
117898.203125,66076.398438,116934.000000,111647.101563,85030.843750,86050.000000,1216.059937,5929.770020,1.816901
134241.609375,73417.828125,119830.000000,98950.218750,92043.054688,70454.000000,2403.419922,4706.239746,1.816901
115140.007813,68335.546875,110423.000000,104968.195313,89327.437500,77011.000000,27.879999,22.330000,1.817505
96265.804688,63250.675781,99744.000000,70699.578125,79117.664063,58563.000000,573.179993,1322.859985,1.817505
111990.601563,64906.355469,113077.000000,109923.460938,75705.875000,95157.000000,55.759998,13.860000,1.817505
119431.203125,67395.500000,116136.000000,104901.781250,85038.382813,80844.000000,21.320000,117.039993,1.817505
96207.601563,67320.765625,93657.000000,106628.695313,82350.523438,84857.000000,224.679993,2241.469971,1.817505
172600.812500,80373.218750,140738.000000,160218.984375,102008.187500,102934.000000,3895.000000,1563.099976,1.817505
98553.601563,64585.507813,100004.000000,71207.156250,79559.328125,58656.000000,356.699982,2110.570068,1.817505
106801.203125,68199.585938,102630.000000,140058.453125,91403.000000,100422.000000,607.619995,1899.589966,1.817505
148664.406250,73423.046875,132695.000000,135992.078125,95080.570313,93735.000000,868.380005,5336.100098,1.818109
99969.007813,65123.644531,100602.000000,94417.257813,82943.218750,74602.000000,1877.799927,3083.849854,1.818109
115354.804688,67494.820313,112007.000000,105521.695313,86418.531250,80023.000000,167.279999,4777.850098,1.818109
173946.000000,78023.140625,146107.000000,156658.531250,89848.984375,114267.000000,2001.619995,3420.339844,1.818109
150822.609375,70610.796875,139983.000000,159065.234375,85115.320313,122475.000000,56.579998,225.610001,1.818109
104910.601563,65493.925781,104978.000000,95831.757813,84032.625000,74738.000000,646.979980,3237.849854,1.818712
98004.000000,61846.800781,103850.000000,68622.515625,71509.703125,62890.000000,144.319992,1985.829956,1.818712
121574.406250,69239.265625,115072.000000,93552.156250,90456.242188,67779.000000,55.759998,1756.369995,1.818712
129577.804688,64882.464844,130883.000000,100306.500000,81759.226563,80403.000000,48.380001,210.209991,1.818712
148050.609375,82650.265625,117394.000000,126747.398438,99677.414063,83334.000000,41.820000,1898.819946,1.818712
102223.804688,65670.140625,102015.000000,90418.117188,76758.015625,77199.000000,14.760000,37.730000,1.818712
123855.601563,68514.085938,118472.000000,121268.976563,97252.617188,81720.000000,5456.279785,5721.869629,1.818712
154030.812500,78903.226563,127936.000000,112345.742188,104016.304688,70784.000000,41.000000,1483.020020,1.818712
147929.406250,69414.460938,139664.000000,115290.359375,89078.867188,84820.000000,99.220001,193.269989,1.819316
88016.406250,61879.734375,93217.000000,72634.781250,83988.093750,56677.000000,266.500000,2208.359863,1.819316
102669.007813,62903.312500,106966.000000,64042.820313,79511.804688,52786.000000,1662.140015,3826.899902,1.819316
126862.203125,66449.609375,125118.000000,81842.562500,84061.609375,63806.000000,32.799999,33.879997,1.819316
95934.601563,63759.875000,98607.000000,96569.757813,83503.257813,75791.000000,21.320000,3204.739990,1.819316
138832.203125,72134.242188,126133.000000,118340.757813,86034.492188,90145.000000,107.419998,5877.409668,1.819316
84108.601563,65548.937500,84092.000000,78463.335938,83201.296875,61804.000000,1808.099976,2103.639893,1.819316
114827.406250,66221.359375,113639.000000,90608.359375,83149.335938,71415.000000,102.500000,5104.330078,1.819919
132876.609375,70965.710938,122710.000000,104732.859375,93662.460938,73282.000000,3845.800049,7412.790039,1.819919
109101.601563,64616.578125,110654.000000,96385.257813,84202.515625,75018.000000,22.139999,63.910000,1.819919
100785.601563,64104.015625,103037.000000,92148.320313,79347.156250,76109.000000,32.799999,759.989990,1.820523
148888.203125,73709.656250,132378.000000,127338.617188,98641.445313,84602.000000,410.820007,4263.489746,1.821127
122952.007813,71868.773438,112118.000000,133108.140625,91657.117188,95174.000000,1548.979980,7362.739746,1.821127
93937.203125,64165.902344,95943.000000,76418.257813,86821.882813,57683.000000,139.399994,1432.969971,1.821127
115974.601563,70535.117188,107755.000000,89721.937500,82846.312500,70975.000000,2300.100098,5000.379883,1.821127
