"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","mCherry-A","Time"
103044.007813,62617.917969,107846.000000,69827.101563,78351.359375,58406.000000,24.600000,7.700000,2.613194
87462.601563,65940.562500,86926.000000,62053.500000,84982.203125,47854.000000,273.059998,207.899994,2.613194
93043.804688,61500.558594,99149.000000,56358.597656,75623.296875,48841.000000,35.259998,13.090000,2.614411
108825.007813,77589.578125,91919.000000,146617.640625,85136.257813,112863.000000,6811.739746,7262.639648,2.616845
101839.804688,64565.246094,103371.000000,73486.757813,78735.726563,61167.000000,187.779999,130.899994,2.616845
94618.203125,62487.644531,99234.000000,61226.941406,82329.375000,48738.000000,19.680000,-3.850000,2.616845
105761.406250,63299.027344,109499.000000,66526.601563,84364.781250,51679.000000,3191.439941,2403.939941,2.616845
95746.804688,63037.339844,99542.000000,73677.820313,79367.328125,60838.000000,196.800003,90.860001,2.616845
104145.601563,64543.550781,105747.000000,103690.640625,78296.945313,86791.000000,5058.580078,3796.099854,2.618062
93766.804688,66917.507813,91831.000000,63140.820313,83395.406250,49619.000000,26.240000,24.639999,2.619279
106528.804688,65346.335938,106838.000000,68766.835938,82549.421875,54594.000000,19.680000,1.540000,2.620497
120116.406250,73595.757813,106962.000000,60140.441406,90228.570313,43682.000000,11388.160156,11589.269531,2.620497
153212.406250,73477.023438,136654.000000,106221.156250,89401.148438,77866.000000,42.639999,44.660000,2.620497
96138.601563,63686.843750,98930.000000,54033.078125,78173.695313,45298.000000,13.940000,3.080000,2.620497
93165.000000,68876.117188,88647.000000,50288.140625,79004.757813,41715.000000,137.759995,49.279999,2.620497
104230.203125,64288.964844,106252.000000,87120.898438,83693.281250,68220.000000,19.680000,6.930000,2.621714
140170.203125,72312.304688,127035.000000,119749.515625,83517.671875,93967.000000,2067.219971,1443.750000,2.622931
123120.601563,70799.718750,113967.000000,70345.335938,78176.601563,58971.000000,1034.839966,690.690002,2.627799
106426.203125,74998.898438,92998.000000,85567.820313,81748.343750,68598.000000,11.480000,-3.850000,2.633885
124883.406250,67865.921875,120596.000000,117588.000000,92039.070313,83728.000000,4642.020020,4251.169922,2.638754
97158.601563,63969.402344,99538.000000,101672.617188,74537.625000,89394.000000,264.859985,306.459991,2.639971
94176.601563,62556.582031,98662.000000,73865.601563,82882.859375,58406.000000,602.700012,152.459991,2.650925
122433.007813,74078.789063,108314.000000,102401.601563,86649.343750,77450.000000,38.540001,14.629999,2.652142
92918.406250,69021.609375,88226.000000,66910.359375,82076.835938,53426.000000,19.680000,4.620000,2.652142
149331.609375,79585.875000,122969.000000,146817.718750,114856.187500,83773.000000,55.759998,40.809998,2.653359
131772.609375,72497.062500,119120.000000,149104.703125,85464.992188,114336.000000,1968.819946,1944.250000,2.655793
89418.000000,60493.828125,96871.000000,64606.160156,77850.031250,54387.000000,8456.660156,8998.990234,2.655793
84088.804688,64971.042969,84820.000000,79088.179688,82739.335938,62644.000000,24.600000,23.869999,2.657011
84003.000000,64198.582031,85753.000000,77439.156250,77066.382813,65853.000000,5571.899902,3879.260010,2.658228
123360.007813,70445.367188,114763.000000,125963.476563,85298.906250,96779.000000,35.259998,18.480000,2.658228
103283.406250,64821.410156,104422.000000,58550.460938,86504.421875,44358.000000,17.219999,33.879997,2.661879
149622.000000,82032.125000,119534.000000,126390.695313,84142.343750,98442.000000,37641.281250,40153.187500,2.663096
142677.609375,72860.812500,128334.000000,116881.156250,99106.273438,77290.000000,2824.899902,413.489990,2.667965
117475.203125,69041.226563,111511.000000,98224.515625,87075.664063,73927.000000,31.160000,18.480000,2.677702
118254.601563,67594.101563,114654.000000,114885.281250,85560.148438,87998.000000,20120.339844,16190.790039,2.681354
98895.007813,65895.828125,98355.000000,136630.859375,84817.234375,105571.000000,92.659996,95.479996,2.681354
121215.601563,66451.843750,119545.000000,82000.820313,95342.953125,56365.000000,10885.500000,11844.139648,2.681354
124295.406250,71804.164063,113445.000000,69933.703125,97987.625000,46773.000000,227.139999,26.949999,2.682570
92009.406250,63495.656250,94966.000000,58705.441406,79565.703125,48354.000000,36.900002,16.939999,2.686222
87435.000000,60267.144531,95079.000000,51468.121094,73886.984375,45651.000000,234.520004,90.089996,2.687439
109803.007813,65713.750000,109506.000000,86384.539063,85479.351563,66230.000000,39.360001,29.259998,2.692308
116292.601563,71546.539063,106523.000000,119587.976563,90213.734375,86875.000000,9672.719727,5908.979980,2.693525
100860.601563,65335.578125,101170.000000,54005.199219,82282.156250,43014.000000,10.660000,33.879997,2.697176
119998.804688,68019.179688,115618.000000,77433.421875,88739.851563,57186.000000,30.340000,20.789999,2.702045
116592.601563,69889.445313,109330.000000,113589.679688,85113.679688,87462.000000,27.879999,5.390000,2.703262
116141.406250,64559.562500,117898.000000,87192.242188,87692.687500,65162.000000,422.299988,366.519989,2.708130
117370.203125,66441.859375,115770.000000,118966.421875,87690.742188,88910.000000,4291.060059,3325.629883,2.709348
102281.406250,63505.933594,105551.000000,62092.039063,80638.562500,50463.000000,14.760000,16.170000,2.712999
98025.601563,66368.507813,96796.000000,59358.160156,77609.460938,50124.000000,18.860001,6.160000,2.712999
139729.203125,69551.523438,131662.000000,104605.757813,88546.453125,77422.000000,209.099991,94.709999,2.714216
109881.601563,64829.542969,111079.000000,79599.039063,83041.789063,62819.000000,25.420000,45.430000,2.720302
76971.601563,62082.761719,81253.000000,68158.398438,75411.148438,59233.000000,18.039999,49.279999,2.720302
120154.804688,65098.667969,120962.000000,70062.437500,82651.328125,55554.000000,19.680000,29.259998,2.720302
113379.007813,64694.363281,114854.000000,68425.718750,88236.351563,50822.000000,1134.059937,857.009949,2.723953
121298.406250,63922.585938,124360.000000,96363.937500,80412.890625,78536.000000,597.779968,350.350006,2.723953
106155.601563,67107.296875,103670.000000,129822.398438,80885.679688,105186.000000,788.839966,352.660004,2.723953
107650.804688,66782.179688,105642.000000,89036.421875,85211.187500,68478.000000,341.940002,184.029999,2.723953
88987.203125,64570.359375,90318.000000,75760.617188,87048.078125,57038.000000,1349.719971,267.190002,2.723953
110017.203125,71858.710938,100337.000000,59636.960938,95631.601563,40869.000000,28.699999,41.579998,2.723953
107915.406250,65927.851563,107274.000000,76735.601563,77633.531250,64778.000000,782.279968,396.549988,2.723953
86517.000000,62591.523438,90587.000000,53845.300781,75249.085938,46895.000000,22.959999,7.700000,2.723953
140187.609375,73492.210938,125011.000000,97784.179688,96269.687500,66567.000000,253.380005,184.029999,2.723953
96055.203125,62670.601563,100447.000000,92807.601563,76956.265625,79035.000000,46.739998,32.340000,2.723953
99521.406250,66568.359375,97978.000000,72726.617188,82434.734375,57818.000000,2282.879883,1954.260010,2.723953
87773.406250,65001.613281,88495.000000,64975.160156,81042.421875,52543.000000,9490.679688,9017.469727,2.728822
93408.601563,64269.039063,95250.000000,69300.656250,80936.804688,56114.000000,15.580000,8.469999,2.730039
137847.000000,68499.148438,131884.000000,85025.796875,86124.437500,64700.000000,261.579987,203.279999,2.730039
86072.406250,62140.226563,90776.000000,60653.757813,76927.632813,51672.000000,80.360001,33.110001,2.730039
92261.406250,63957.808594,94538.000000,74754.476563,82158.460938,59630.000000,26.240000,21.559999,2.733691
103412.406250,71669.757813,94562.000000,72620.015625,88728.609375,53638.000000,27.059999,56.980000,2.734907
134586.609375,74016.648438,119166.000000,114426.898438,95308.726563,78682.000000,23.780001,32.340000,2.737342
114818.406250,66215.593750,113640.000000,98309.796875,88646.539063,72680.000000,147.600006,147.069992,2.739776
93498.601563,65065.988281,94174.000000,78820.039063,84231.000000,61326.000000,18.039999,16.170000,2.742210
116974.804688,65350.414063,117307.000000,73351.460938,85283.257813,56367.000000,9.020000,12.320000,2.744645
103236.601563,65116.300781,103902.000000,58566.039063,80529.226563,47662.000000,575.640015,509.739990,2.748296
138286.203125,78594.445313,115310.000000,114900.859375,110903.757813,67898.000000,19.680000,20.020000,2.749513
106917.601563,72877.492188,96147.000000,55290.960938,90509.515625,40035.000000,19.680000,0.770000,2.750730
99451.804688,63267.328125,103018.000000,72679.882813,81368.492188,58538.000000,16.400000,5.390000,2.754382
88200.000000,64441.519531,89698.000000,86569.039063,78829.914063,71970.000000,13693.179688,14841.750000,2.755599
131119.812500,69189.007813,124197.000000,121687.179688,88699.570313,89909.000000,1904.040039,1776.390015,2.755599
108261.007813,68977.187500,102860.000000,74581.460938,82552.539063,59208.000000,218.940002,209.440002,2.760467
100166.406250,63852.707031,102807.000000,71633.562500,80310.953125,58455.000000,22.959999,16.170000,2.762902
97226.406250,68473.804688,93055.000000,96726.382813,87138.445313,72747.000000,15.580000,9.240000,2.767770
122198.406250,62331.351563,128481.000000,61272.859375,80457.992188,49909.000000,36.900002,20.020000,2.768987
119269.804688,72129.585938,108367.000000,89446.421875,92871.570313,63119.000000,70.519997,18.480000,2.768987
112537.203125,66414.875000,111048.000000,85719.515625,86719.882813,64780.000000,9280.759766,6036.029785,2.770205
123748.203125,66937.070313,121158.000000,69171.921875,89543.929688,50626.000000,15.580000,4.620000,2.771421
98345.406250,62298.605469,103456.000000,70843.078125,73680.757813,63012.000000,4446.040039,4432.120117,2.771421
110500.804688,71848.046875,100793.000000,93334.039063,93156.351563,65661.000000,811.799988,525.140015,2.771421
112788.601563,61356.792969,120471.000000,84428.015625,81193.218750,68147.000000,376.380005,64.680000,2.773856
114640.804688,74772.835938,100479.000000,86729.757813,82659.585938,68763.000000,5551.399902,1144.989990,2.775073
111323.406250,66754.734375,109291.000000,87703.921875,83427.882813,68895.000000,1296.420044,117.039993,2.779942
135890.406250,78490.710938,113462.000000,84278.781250,95062.039063,58102.000000,9.020000,6.160000,2.789679
88927.203125,70230.453125,82983.000000,89385.742188,84008.320313,69731.000000,2487.060059,1660.119995,2.789679
89060.406250,71479.554688,81655.000000,108199.820313,99919.445313,70967.000000,42.639999,26.180000,2.790896
101283.601563,66851.867188,99290.000000,100176.937500,83185.882813,78922.000000,17764.480469,19320.070313,2.790896
92239.203125,64628.089844,93535.000000,113902.921875,76963.242188,96991.000000,35711.000000,43164.660156,2.790896
109299.601563,73190.273438,97869.000000,67609.820313,87144.796875,50845.000000,84.459999,50.820000,2.792113
107233.804688,65823.773438,106765.000000,99692.320313,80372.945313,81289.000000,1432.540039,828.519958,2.792113
121092.601563,71889.234375,110391.000000,95500.476563,94727.179688,66071.000000,31.980000,39.270000,2.792113
94464.000000,60531.441406,102274.000000,75718.796875,76425.492188,64930.000000,165.639999,217.139999,2.795764
90261.000000,61186.050781,96678.000000,61169.539063,77018.382813,52050.000000,24.600000,20.789999,2.796982
130474.804688,83204.054688,102769.000000,86430.460938,93087.914063,60849.000000,27.059999,18.480000,2.805501
101668.203125,69825.914063,95422.000000,90109.796875,87886.367188,67194.000000,35.259998,29.259998,2.805501
113684.406250,69976.062500,106471.000000,78792.156250,97115.406250,53171.000000,45.919998,23.869999,2.805501
111799.804688,67056.351563,109265.000000,89166.796875,85607.234375,68261.000000,72.979996,81.619995,2.805501
121363.203125,69017.617188,115241.000000,80424.781250,79713.226563,66121.000000,45.919998,44.660000,2.806719
99332.406250,74149.976563,87793.000000,105055.937500,98416.820313,69957.000000,45.099998,23.099998,2.806719
157739.406250,73776.304688,140121.000000,108273.617188,107621.671875,65933.000000,444.440002,163.239990,2.806719
139323.000000,70839.164063,128893.000000,130400.500000,84212.093750,101481.000000,26868.939453,30220.189453,2.812804
101709.007813,66896.179688,99641.000000,57154.820313,79823.093750,46925.000000,52.480000,73.150002,2.814021
144193.812500,68696.968750,137559.000000,137635.359375,83061.570313,108595.000000,15785.820313,16457.980469,2.815238
82359.000000,58640.207031,92044.000000,46305.398438,74009.140625,41004.000000,-4.100000,-10.010000,2.815238
103846.203125,68444.039063,99434.000000,111702.859375,85081.226563,86042.000000,7.380000,18.480000,2.816456
127433.406250,76132.218750,109697.000000,111976.742188,94586.695313,77585.000000,19.680000,-1.540000,2.816456
94835.406250,65263.750000,95231.000000,60501.238281,84155.984375,47115.000000,26.240000,18.480000,2.816456
117155.406250,69017.898438,111245.000000,66652.882813,88616.296875,49293.000000,34.439999,28.490000,2.822541
100977.007813,66038.273438,100209.000000,108394.156250,91973.007813,77237.000000,3587.500000,1265.880005,2.822541
105467.406250,69537.734375,99398.000000,78084.500000,81608.554688,62706.000000,17.219999,28.490000,2.823759
129729.007813,74458.726563,114183.000000,104016.179688,97668.953125,69795.000000,44.279999,43.119999,2.826193
114235.203125,67808.976563,110406.000000,87109.421875,88314.156250,64642.000000,52.480000,53.129997,2.827410
88137.601563,63688.730469,90694.000000,57966.621094,83657.796875,45410.000000,81.180000,69.299995,2.827410
122139.007813,67728.007813,118186.000000,76549.460938,86888.109375,57738.000000,128.740005,99.329994,2.831061
96154.804688,62619.007813,100634.000000,74574.078125,84922.453125,57550.000000,40.180000,-0.770000,2.837147
91051.804688,62731.105469,95123.000000,50541.519531,77850.117188,42547.000000,28.699999,-6.930000,2.837147
109747.804688,65891.914063,109155.000000,68048.515625,87921.210938,50723.000000,13.940000,23.869999,2.839581
109480.203125,65842.851563,108970.000000,63391.738281,85387.460938,48654.000000,1380.059937,626.779968,2.839581
122184.007813,72109.968750,111045.000000,111322.382813,93628.468750,77921.000000,915.940002,100.869995,2.839581
104892.007813,72505.046875,94810.000000,104218.718750,82650.570313,82638.000000,1497.319946,815.429993,2.842016
111528.601563,67077.242188,108966.000000,92325.437500,90467.382813,66882.000000,189.419998,257.179993,2.843233
103671.601563,66837.398438,101653.000000,85535.015625,87998.976563,63701.000000,9862.959961,8846.529297,2.844450
144150.000000,72038.726563,131138.000000,109317.476563,97544.187500,73446.000000,53.299999,20.020000,2.845667
107175.601563,65317.574219,107534.000000,85217.679688,79067.109375,70634.000000,41.820000,30.029999,2.849319
108562.804688,68757.039063,103477.000000,61882.121094,84431.671875,48033.000000,27.879999,32.340000,2.852970
109498.203125,67204.921875,106779.000000,91874.437500,84287.578125,71435.000000,806.880005,635.250000,2.852970
103799.406250,70977.953125,95841.000000,104867.335938,82522.851563,83281.000000,30032.500000,30926.279297,2.852970
144481.812500,76090.968750,124440.000000,96017.078125,101290.570313,62124.000000,584.659973,159.389999,2.852970
97970.406250,61186.921875,104934.000000,78733.117188,75611.101563,68242.000000,24586.060547,28364.490234,2.852970
122236.203125,69921.203125,114570.000000,101777.578125,89351.585938,74650.000000,751.119995,618.309998,2.852970
90391.203125,63326.507813,93545.000000,104973.937500,72792.773438,94509.000000,8360.719727,7464.379883,2.860273
94518.000000,65748.859375,94212.000000,81148.835938,86401.257813,61552.000000,20.500000,28.490000,2.861490
130358.406250,78364.750000,109018.000000,103766.898438,88054.750000,77230.000000,11865.399414,14412.089844,2.863924
136131.000000,71007.156250,125642.000000,88968.359375,88781.406250,65674.000000,13.940000,33.879997,2.863924
124965.007813,70940.945313,115444.000000,123421.476563,96971.062500,83412.000000,59.860001,541.309998,2.868793
101007.007813,67730.734375,97734.000000,77629.398438,80511.476563,63190.000000,3799.060059,2965.270020,2.870010
98911.804688,63978.960938,101319.000000,69991.921875,75420.359375,60819.000000,44.279999,10.010000,2.870010
126580.203125,72343.531250,114669.000000,104213.796875,104448.078125,65389.000000,113.979996,99.329994,2.870010
132921.000000,73822.976563,118000.000000,70286.296875,93745.578125,49136.000000,3533.379883,2514.819824,2.870010
151192.812500,108553.796875,91278.000000,145886.203125,134534.078125,71066.000000,3611.280029,4207.279785,2.871227
97311.000000,65263.046875,97718.000000,90386.140625,78563.703125,75398.000000,3207.020020,8.469999,2.871227
156534.609375,76216.976563,134598.000000,142166.671875,92440.070313,100790.000000,19851.378906,20438.109375,2.871227
96916.804688,64389.812500,98642.000000,75051.320313,85572.968750,57478.000000,4943.779785,4586.120117,2.871227
132649.203125,68624.609375,126679.000000,157501.500000,81245.671875,127047.000000,168.100006,184.029999,2.872444
118402.804688,64198.285156,120870.000000,83018.437500,83423.234375,65218.000000,9.840000,17.709999,2.873661
139577.406250,67398.148438,135721.000000,110452.359375,85740.078125,84425.000000,442.799988,458.149994,2.874878
100642.804688,65522.859375,100663.000000,91120.039063,79032.851563,75559.000000,13283.179688,12263.790039,2.874878
98392.804688,71063.929688,90739.000000,80697.835938,96354.578125,54887.000000,23.780001,16.939999,2.874878
154360.203125,73065.585938,138453.000000,130934.320313,90297.828125,95029.000000,36.079998,59.289997,2.874878
159462.609375,84152.335938,124186.000000,119215.695313,110887.625000,70458.000000,6423.060059,6422.569824,2.874878
117352.804688,62113.519531,123819.000000,94243.421875,81772.210938,75531.000000,24.600000,33.879997,2.874878
101739.601563,67793.984375,98351.000000,69385.117188,91946.679688,49455.000000,30.340000,30.799999,2.874878
94387.804688,62223.867188,99412.000000,83894.203125,77512.132813,70932.000000,20.500000,10.780000,2.874878
101716.804688,73423.421875,90790.000000,127875.718750,90554.570313,92546.000000,696.179993,194.809998,2.874878
145785.609375,72667.164063,131479.000000,149452.375000,95241.218750,102839.000000,5241.439941,4425.959961,2.876096
124653.007813,72190.203125,113163.000000,77326.820313,94668.335938,53531.000000,2621.540039,597.519958,2.889484
85713.000000,62131.261719,90410.000000,85503.039063,78425.859375,71450.000000,28.699999,-3.850000,2.889484
118400.406250,71803.242188,108066.000000,92207.359375,83550.890625,72326.000000,11320.919922,6255.479980,2.890701
112541.406250,67996.507813,108469.000000,63832.898438,84688.406250,49397.000000,2.460000,14.629999,2.890701
93406.203125,60118.722656,101823.000000,49664.941406,76049.484375,42799.000000,1120.939941,60.059998,2.896787
82504.804688,63524.738281,85117.000000,70111.640625,78537.507813,58505.000000,18.039999,1.540000,2.912610
89691.000000,61032.609375,96309.000000,48771.960938,78431.507813,40753.000000,19.680000,7.700000,2.916261
93463.804688,70230.734375,87216.000000,56808.781250,83483.289063,44596.000000,1013.520020,538.229980,2.916261
107720.406250,69799.929688,101140.000000,86808.476563,87337.546875,65139.000000,2301.739990,849.309998,2.922347
92140.203125,62028.128906,97351.000000,54565.257813,79503.515625,44979.000000,27.059999,4.620000,2.923564
113524.804688,71852.453125,103545.000000,67346.601563,85249.578125,51773.000000,12.300000,12.320000,2.924781
154418.406250,80146.078125,126269.000000,108829.578125,85958.750000,82973.000000,14357.379883,3919.299805,2.924781
142948.203125,71243.632813,131496.000000,107534.796875,87750.289063,80312.000000,41.820000,26.949999,2.924781
82777.804688,61658.804688,87983.000000,53818.238281,72353.828125,48747.000000,104.959999,33.110001,2.927215
94699.804688,61881.152344,100293.000000,83885.179688,79830.085938,68865.000000,930.700012,728.419983,2.932084
131353.203125,67018.812500,128447.000000,108030.898438,89034.234375,79519.000000,13648.899414,13039.949219,2.933301
102882.007813,67474.015625,99927.000000,107973.500000,79594.070313,88903.000000,24604.919922,26203.869141,2.933301
105939.601563,66261.289063,104780.000000,101426.617188,80454.804688,82619.000000,452.639984,391.160004,2.933301
112465.804688,66091.218750,111521.000000,78247.679688,87014.757813,58933.000000,13.940000,-6.930000,2.934518
95905.203125,61412.917969,102344.000000,63973.121094,78482.640625,53420.000000,19.680000,0.770000,2.934518
134250.609375,74046.859375,118820.000000,99283.960938,94326.960938,68980.000000,24928.000000,22253.000000,2.934518
104415.007813,62216.480469,109986.000000,55727.199219,77425.007813,47170.000000,77.080002,72.379997,2.934518
113140.804688,74435.281250,99614.000000,72218.218750,100209.468750,47230.000000,839.679993,846.229980,2.935735
107995.804688,61433.347656,115208.000000,67840.242188,77797.617188,57148.000000,32.799999,3.850000,2.935735
96570.000000,61992.476563,102090.000000,70952.960938,86196.812500,53946.000000,26.240000,36.959999,2.940604
107587.804688,64584.417969,109173.000000,72408.460938,82953.609375,57205.000000,36.900002,21.559999,2.944255
102852.601563,75328.546875,89482.000000,80527.281250,92117.921875,57290.000000,1897.479980,2138.290039,2.949124
86331.000000,61897.347656,91406.000000,53321.320313,82607.585938,42302.000000,9.840000,15.400000,2.950341
128850.007813,70592.835938,119620.000000,78893.015625,99299.625000,52068.000000,177.940002,124.739998,2.950341
122380.804688,73462.562500,109176.000000,103079.742188,93152.703125,72520.000000,10.660000,10.780000,2.961295
129457.804688,66693.500000,127211.000000,106354.820313,80976.703125,86075.000000,4645.299805,4286.589844,2.961295
85092.601563,66749.195313,83546.000000,74733.976563,80791.890625,60622.000000,9296.339844,7202.579590,2.963729
99542.406250,66963.085938,97421.000000,91615.320313,93444.687500,64253.000000,7402.959961,1803.339966,2.966163
91552.804688,61867.839844,96981.000000,75863.117188,76122.140625,65313.000000,49.200001,23.099998,2.977118
95616.601563,64793.042969,96713.000000,74164.078125,82200.226563,59129.000000,13.120000,4.620000,2.978335
117636.007813,69312.257813,111227.000000,119691.296875,92141.398438,85131.000000,35.259998,24.639999,2.985638
157002.609375,71478.453125,143950.000000,139441.000000,100063.578125,91326.000000,2163.159912,1653.959961,2.985638
108557.406250,65970.140625,107843.000000,66984.156250,80284.460938,54679.000000,215.660004,112.419998,2.988072
105288.007813,63593.554688,108504.000000,60684.917969,83840.265625,47436.000000,136.940002,22.330000,2.988072
105919.804688,68989.937500,100617.000000,80744.578125,93358.921875,56681.000000,926.599976,889.349976,2.988072
110182.804688,70045.687500,103089.000000,104903.421875,92028.000000,74705.000000,127.099998,174.789993,2.988072
98058.000000,62661.050781,102557.000000,70505.242188,79896.101563,57833.000000,118.080002,112.419998,2.990506
95505.601563,63090.230469,99208.000000,116712.242188,72801.851563,105064.000000,0.000000,24.639999,2.992940
97513.804688,68503.210938,93290.000000,60410.218750,85093.164063,46526.000000,15.580000,-5.390000,2.995375
134804.406250,71341.226563,123835.000000,119029.562500,91558.843750,85199.000000,9144.639648,9477.929688,3.000243
127251.601563,68584.734375,121595.000000,94602.578125,83787.757813,73995.000000,405.899994,468.159973,3.005112
83471.406250,60931.648438,89779.000000,58124.878906,79460.820313,47939.000000,143.500000,52.360001,3.016066
88832.406250,65147.609375,89362.000000,56826.000000,86131.390625,43238.000000,31.160000,20.789999,3.018500
117207.007813,72036.078125,106631.000000,90324.640625,90342.562500,65523.000000,180.399994,137.059998,3.018500
87936.601563,64525.308594,89314.000000,76912.718750,79732.867188,63218.000000,2924.119873,2577.189941,3.022152
90773.406250,61055.328125,97435.000000,63878.820313,74444.062500,56235.000000,34335.859375,46612.718750,3.024586
110497.203125,64897.113281,111585.000000,87579.281250,84518.929688,67909.000000,11686.639648,10372.669922,3.024586
112098.601563,65129.066406,112799.000000,64952.199219,83564.804688,50939.000000,66.419998,100.869995,3.028238
75108.000000,60702.914063,81088.000000,53728.039063,74341.703125,47364.000000,-2.460000,15.400000,3.030672
102901.804688,63782.960938,105730.000000,59850.160156,78187.226563,50166.000000,17.219999,22.330000,3.030672
85062.601563,59412.371094,93830.000000,49230.339844,76320.187500,42274.000000,34.439999,28.490000,3.033106
85701.000000,62985.027344,89172.000000,74510.937500,74890.335938,65204.000000,7830.180176,5752.669922,3.034323
94374.601563,60452.289063,102311.000000,69845.960938,74343.843750,61571.000000,13.940000,7.700000,3.037975
147964.812500,68809.328125,140926.000000,126357.078125,90172.898438,91834.000000,31.160000,26.949999,3.039192
124656.601563,71406.046875,114409.000000,102056.382813,88329.085938,75721.000000,320.619995,264.109985,3.046495
91719.000000,63008.621094,95398.000000,66424.101563,75841.843750,57398.000000,91.019997,80.849998,3.046495
115811.406250,63963.800781,118658.000000,101101.078125,80989.617188,81810.000000,15217.559570,17310.369141,3.046495
81967.804688,60733.093750,88450.000000,72365.000000,72892.210938,65062.000000,18372.919922,3570.489990,3.046495
90840.601563,65391.023438,91042.000000,98683.718750,86238.046875,74994.000000,52.480000,70.070000,3.051363
99298.203125,71664.953125,90806.000000,55910.058594,91233.539063,40162.000000,3.280000,10.780000,3.053797
127091.406250,70478.367188,118179.000000,79329.257813,96643.226563,53795.000000,159.899994,137.059998,3.053797
145483.203125,69428.859375,137326.000000,131564.906250,93255.726563,92458.000000,86.099998,71.610001,3.053797
113773.203125,67479.117188,110497.000000,65732.835938,81211.554688,53045.000000,25.420000,6.930000,3.057449
125593.804688,70776.171875,116295.000000,99475.835938,88113.437500,73987.000000,17731.679688,19124.490234,3.062317
136484.406250,74046.281250,120798.000000,74040.257813,93670.187500,51802.000000,36.900002,21.559999,3.062317
98835.601563,68312.875000,94818.000000,80637.156250,79408.515625,66550.000000,32.799999,29.259998,3.065969
98111.406250,72994.085938,88087.000000,103839.062500,104158.523438,65335.000000,41.000000,66.989998,3.067186
109259.406250,70215.382813,101978.000000,124984.398438,87154.750000,93982.000000,33.619999,58.519997,3.067186
115254.007813,64253.761719,117554.000000,71150.578125,85706.070313,54406.000000,11847.360352,12142.899414,3.070837
122836.203125,67842.515625,118660.000000,104822.242188,91312.609375,75232.000000,45.919998,46.199997,3.070837
135670.203125,70316.281250,126447.000000,111428.976563,89428.109375,81659.000000,205.000000,170.940002,3.073272
86829.601563,64422.058594,88331.000000,52459.500000,80994.789063,42447.000000,1369.400024,1213.520020,3.074489
95916.601563,67979.437500,92469.000000,65071.097656,89019.929688,47905.000000,24.600000,25.410000,3.074489
94479.000000,62509.093750,99054.000000,60118.300781,80851.898438,48730.000000,25.420000,3.080000,3.074489
112287.601563,65743.031250,111934.000000,51479.597656,81606.281250,41342.000000,188.599991,204.819992,3.078140
120491.406250,74026.218750,106672.000000,145979.671875,90760.882813,105408.000000,28.699999,45.430000,3.079357
118013.406250,66921.578125,115570.000000,79943.437500,84456.484375,62034.000000,1638.359985,159.389999,3.079357
129356.406250,70721.281250,119872.000000,115488.796875,87357.734375,86640.000000,27961.179688,28068.808594,3.079357
99648.601563,66504.109375,98198.000000,81836.820313,78610.171875,68226.000000,39651.101563,43157.730469,3.084226
132107.406250,76807.257813,112721.000000,64713.578125,97332.507813,43573.000000,30.340000,-22.330000,3.084226
99663.601563,69500.148438,93979.000000,69920.578125,82708.789063,55403.000000,159.899994,138.599991,3.084226
97423.804688,64376.195313,99179.000000,83010.242188,77913.570313,69823.000000,3192.260010,542.079956,3.084226
99192.007813,68964.335938,94261.000000,53541.898438,81013.132813,43313.000000,813.440002,315.699982,3.084226
113949.601563,73338.851563,101826.000000,122706.437500,90831.648438,88534.000000,2277.139893,2048.199951,3.084226
104857.203125,82265.953125,83533.000000,80381.320313,99025.703125,53197.000000,1325.939941,-17.709999,3.084226
82145.406250,59284.867188,90807.000000,49141.781250,76238.812500,42243.000000,27.059999,16.939999,3.085443
129027.601563,70282.375000,120314.000000,102855.882813,96520.000000,69838.000000,30.340000,10.010000,3.085443
174440.406250,86122.265625,132743.000000,146556.140625,100292.406250,95767.000000,123.820000,150.149994,3.089094
126051.601563,66249.523438,124694.000000,112985.335938,84629.882813,87494.000000,206.639999,189.419998,3.089094
110655.601563,64419.187500,112574.000000,59425.398438,81910.218750,47546.000000,115.620003,85.470001,3.095180
106596.007813,63254.945313,110440.000000,79945.078125,79619.484375,65804.000000,41004.101563,43829.937500,3.101266
110988.007813,71873.187500,101202.000000,81116.039063,90209.085938,58930.000000,24.600000,16.170000,3.102483
98857.804688,62481.269531,103691.000000,64392.140625,82019.851563,51451.000000,89.379997,59.289997,3.115871
91244.406250,65502.550781,91291.000000,56585.738281,80675.328125,45967.000000,40.180000,22.330000,3.115871
93532.203125,63831.378906,96030.000000,61248.257813,78309.054688,51258.000000,1867.140015,1781.010010,3.117089
128187.007813,70510.171875,119144.000000,89862.156250,89917.031250,65496.000000,20.500000,6.930000,3.118306
98896.804688,65202.265625,99403.000000,102738.617188,83583.609375,80555.000000,101.680000,106.259995,3.118306
84466.804688,61471.332031,90052.000000,84515.757813,72433.234375,76468.000000,25977.599609,30335.689453,3.119523
130654.804688,74137.578125,115496.000000,107660.257813,90405.703125,78044.000000,37.720001,-3.080000,3.119523
88444.804688,60535.964844,95750.000000,53013.820313,76889.171875,45186.000000,40.180000,30.029999,3.119523
107008.203125,65900.703125,106416.000000,82313.242188,86666.671875,62244.000000,1805.640015,1353.659912,3.121957
