"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","mCherry-A","Time"
139279.203125,61790.824219,147721.000000,132137.031250,88270.039063,98105.000000,624.959961,32126.220703,1.453150
128339.406250,67065.765625,125412.000000,107425.914063,89320.789063,78820.000000,429.239990,7800.299805,1.453958
169621.812500,66903.812500,166154.000000,156392.875000,91657.851563,111822.000000,17193.119141,36505.890625,1.453958
88977.000000,59802.851563,97507.000000,100831.078125,79086.414063,83555.000000,335.160004,14163.660156,1.453958
151162.203125,66292.593750,149437.000000,157029.593750,89136.640625,115453.000000,151.199997,275.399994,1.453958
171490.203125,83988.085938,133814.000000,128495.632813,109532.656250,76882.000000,1449.000000,17754.390625,1.453958
108526.203125,62298.527344,114166.000000,89137.437500,84060.664063,69494.000000,8368.080078,13166.549805,1.454766
122065.804688,62957.082031,127066.000000,103089.000000,88939.734375,75962.000000,14120.399414,23160.330078,1.454766
111865.203125,61311.484375,119573.000000,83166.718750,84991.406250,64129.000000,343.559998,5198.580078,1.454766
91042.804688,60796.628906,98140.000000,84294.000000,78981.632813,69944.000000,648.479980,14250.330078,1.454766
194040.000000,71720.828125,177307.000000,176893.078125,96006.375000,120751.000000,166.319992,1384.290039,1.454766
147974.406250,68193.914063,142207.000000,155992.187500,97445.492188,104911.000000,9389.519531,44520.839844,1.454766
101716.804688,62001.121094,107516.000000,89061.000000,83181.828125,70168.000000,135.239990,212.220001,1.454766
109987.203125,63629.890625,113282.000000,112964.875000,89630.093750,82598.000000,13457.639648,63054.449219,1.454766
108131.406250,59523.406250,119054.000000,88920.718750,81505.890625,71498.000000,3931.199951,5997.240234,1.455573
204392.406250,90714.335938,147662.000000,198408.000000,133278.000000,97562.000000,278.039978,16099.559570,1.455573
118888.804688,62711.757813,124243.000000,112407.117188,86852.164063,84819.000000,1554.839966,23391.179688,1.455573
97201.203125,60903.273438,104595.000000,61549.316406,87311.328125,46199.000000,1761.479980,4242.779785,1.455573
123786.601563,66869.546875,121318.000000,150446.515625,92203.257813,106934.000000,3531.359863,20565.900391,1.455573
112573.203125,62328.164063,118367.000000,90725.875000,79956.585938,74363.000000,19040.279297,27987.119141,1.455573
125812.203125,61308.285156,134488.000000,115231.195313,88741.257813,85099.000000,67.199997,94.769997,1.456381
194034.000000,71011.335938,179073.000000,176970.359375,100226.671875,115717.000000,157.080002,386.369995,1.456381
133941.609375,71875.976563,122127.000000,136357.203125,97016.710938,92111.000000,1047.479980,5584.950195,1.456381
184591.812500,69894.492188,173081.000000,177492.000000,96991.679688,119929.000000,215.879990,788.940002,1.456381
145545.000000,66711.218750,142981.000000,137996.875000,96373.257813,93841.000000,4567.919922,4160.160156,1.457189
104677.203125,61083.683594,112307.000000,102607.679688,80847.578125,83175.000000,948.359985,22152.689453,1.457189
107085.601563,61948.527344,113287.000000,79464.000000,86256.781250,60375.000000,8989.679688,22641.929688,1.457189
131389.812500,63264.660156,136107.000000,144963.828125,87814.156250,108187.000000,2371.319824,33676.558594,1.457189
132483.609375,62987.023438,137845.000000,95718.000000,84508.406250,74229.000000,190.679993,17199.541016,1.457189
110917.804688,62354.578125,116577.000000,84130.195313,85042.445313,64833.000000,6008.520020,12073.049805,1.457997
117841.203125,61225.332031,126138.000000,82740.000000,83087.382813,65262.000000,5192.879883,25375.679688,1.457997
133038.609375,64855.269531,134435.000000,92461.320313,88296.812500,68627.000000,211.679993,234.089996,1.457997
97534.203125,59871.503906,106762.000000,69580.554688,78386.070313,58174.000000,2567.879883,12819.870117,1.457997
119263.804688,69975.039063,111698.000000,118169.515625,91960.453125,84214.000000,9381.959961,23907.960938,1.457997
139480.203125,90027.828125,101535.000000,71723.398438,100792.640625,46635.000000,2047.919922,5104.620117,1.457997
145769.406250,67679.359375,141153.000000,104432.156250,85613.960938,79941.000000,171.360001,4730.399902,1.457997
82147.203125,59528.066406,90438.000000,84357.835938,81452.031250,67874.000000,178.080002,10014.030273,1.457997
109118.406250,61720.496094,115864.000000,103296.476563,84086.523438,80508.000000,387.239990,15680.790039,1.458804
127852.804688,62490.855469,134083.000000,101556.835938,85584.234375,77767.000000,362.879974,15838.740234,1.458804
83764.804688,58583.339844,93706.000000,119749.554688,83065.976563,94478.000000,10415.160156,9899.009766,1.458804
146518.812500,79489.539063,120799.000000,93981.718750,93777.109375,65679.000000,1687.559937,7186.319824,1.458804
141889.203125,73710.312500,126154.000000,160541.640625,97841.210938,107534.000000,28486.919922,5162.939941,1.458804
138951.000000,64700.183594,140746.000000,88324.320313,87583.945313,66090.000000,172.199997,24980.400391,1.458804
114325.203125,61518.636719,121791.000000,120851.632813,83311.062500,95067.000000,5768.279785,13301.820313,1.458804
98302.203125,61597.835938,104587.000000,80058.718750,81194.820313,64619.000000,79.799995,277.019989,1.459612
115126.804688,64203.597656,117516.000000,80010.000000,88227.476563,59432.000000,344.399994,24509.791016,1.459612
95823.000000,60626.906250,103582.000000,66106.320313,80619.750000,53738.000000,47.879997,110.970001,1.459612
121941.007813,63429.839844,125990.000000,91102.195313,84877.796875,70342.000000,247.799988,9961.379883,1.459612
141991.203125,63135.035156,147391.000000,108430.554688,84392.539063,84203.000000,6856.919922,32179.679688,1.459612
103825.804688,60355.226563,112738.000000,78612.234375,81992.734375,62834.000000,420.839996,18067.859375,1.459612
119113.804688,61229.750000,127491.000000,85900.914063,82779.750000,68007.000000,118.439995,19918.710938,1.459612
121676.406250,65440.484375,121854.000000,167818.562500,83041.320313,132442.000000,1210.439941,14354.820313,1.459612
128862.601563,66626.750000,126753.000000,110181.117188,94034.679688,76789.000000,6159.719727,10389.059570,1.459612
137388.000000,66224.335938,135960.000000,130839.234375,90580.156250,94664.000000,3290.279785,16880.400391,1.459612
134476.812500,68793.007813,128110.000000,122645.875000,89357.632813,89950.000000,226.799988,6804.810059,1.459612
119722.804688,67285.429688,116610.000000,101986.078125,89847.562500,74390.000000,1290.239990,11433.150391,1.459612
106555.804688,60790.441406,114874.000000,86446.078125,83734.820313,67658.000000,2958.479980,11699.639648,1.459612
122117.406250,62071.671875,128933.000000,100187.640625,85416.718750,76869.000000,291.479980,10537.290039,1.460420
141877.812500,64642.890625,143838.000000,146068.437500,92349.273438,103658.000000,1067.640015,315.899994,1.460420
172378.203125,68649.593750,164560.000000,130676.273438,91585.757813,93508.000000,124.320000,208.979996,1.460420
152023.812500,72885.125000,136695.000000,119999.039063,90548.835938,86851.000000,188.159988,20739.240234,1.460420
180766.203125,67908.437500,174451.000000,175998.468750,94577.804688,121955.000000,29426.039063,46570.140625,1.460420
114363.601563,61296.210938,122274.000000,109462.914063,86570.625000,82866.000000,164.639999,31318.650391,1.460420
112912.203125,60297.375000,122722.000000,77688.234375,81757.656250,62274.000000,975.239990,11240.370117,1.460420
129305.406250,62908.082031,134707.000000,103706.398438,86917.367188,78195.000000,1097.039917,8635.410156,1.460420
120544.804688,62591.796875,126215.000000,113300.039063,84038.609375,88355.000000,2852.639893,8142.930176,1.460420
154494.609375,73010.562500,138678.000000,119539.554688,92661.320313,84546.000000,1558.199951,30518.369141,1.460420
131007.601563,64037.132813,134074.000000,121165.796875,86876.890625,91402.000000,18254.878906,34304.308594,1.460420
111808.804688,64121.093750,114276.000000,89982.476563,84200.867188,70036.000000,8416.799805,16209.719727,1.461228
93004.804688,65613.468750,92895.000000,98461.437500,87125.406250,74063.000000,397.319977,6571.529785,1.461228
116212.804688,61826.199219,123186.000000,84482.156250,85708.882813,64598.000000,5441.520020,16165.980469,1.461228
217756.812500,73685.593750,193673.000000,168417.468750,92288.335938,119597.000000,159.599991,253.529999,1.461228
119803.203125,63141.738281,124346.000000,85840.437500,85639.203125,65690.000000,12433.679688,24304.050781,1.461228
128138.406250,65522.914063,128164.000000,158702.875000,87404.210938,118996.000000,135.239990,3190.590088,1.461228
128143.804688,67972.203125,123551.000000,102451.437500,89692.062500,74859.000000,231.839996,7522.470215,1.461228
201003.015625,68794.273438,191483.000000,160808.750000,97542.304688,108043.000000,168.839996,1125.089966,1.461228
118793.406250,61241.828125,127123.000000,127756.437500,84847.289063,98679.000000,110.879997,349.110016,1.461228
141139.203125,64514.027344,143375.000000,93100.554688,90753.343750,67231.000000,1967.279907,28742.849609,1.461228
126288.007813,62331.757813,132780.000000,122455.195313,85890.070313,93436.000000,37562.277344,27093.689453,1.462036
95536.804688,59904.515625,104518.000000,73190.875000,82131.390625,58402.000000,68.879997,4666.410156,1.462036
139540.203125,69290.617188,131979.000000,138193.437500,94297.828125,96043.000000,8027.879883,11902.950195,1.462036
148573.812500,65116.488281,149531.000000,113145.476563,87393.796875,84847.000000,1968.959961,11050.020508,1.462036
128866.203125,72321.781250,116775.000000,94971.234375,91649.882813,67911.000000,6523.439941,20131.740234,1.462843
183192.609375,71041.812500,168995.000000,142649.640625,95528.312500,97863.000000,508.199982,5393.790039,1.462843
151999.203125,62342.253906,159786.000000,87115.554688,87696.312500,65102.000000,3852.239990,5793.120117,1.462843
124755.007813,63813.746094,128122.000000,97681.078125,85897.906250,74526.000000,12864.599609,17911.529297,1.462843
180857.406250,64896.718750,182639.000000,148591.796875,98076.484375,99291.000000,6536.879883,28923.480469,1.463651
141456.000000,61457.675781,150843.000000,76582.796875,82511.554688,60827.000000,262.079987,12763.169922,1.463651
88363.203125,62861.296875,92123.000000,120243.476563,83087.593750,94843.000000,366.239990,26973.810547,1.463651
119941.203125,64660.074219,121566.000000,113539.437500,88554.984375,84026.000000,7740.599609,37367.730469,1.463651
109272.007813,59315.757813,120731.000000,90358.796875,80709.726563,73371.000000,1168.439941,13714.919922,1.463651
100084.203125,64291.214844,102022.000000,108435.593750,85691.968750,82930.000000,85.680000,434.970001,1.464459
83455.203125,61395.781250,89083.000000,58900.796875,83194.085938,46399.000000,114.239998,237.330002,1.464459
97707.000000,61540.855469,104050.000000,60023.039063,81371.687500,48342.000000,4094.159912,17713.890625,1.464459
133265.406250,64961.007813,134445.000000,139101.468750,92092.601563,98989.000000,813.959961,40019.671875,1.464459
97633.203125,58786.953125,108842.000000,97550.039063,81846.617188,78110.000000,7437.359863,22113.000000,1.464459
141639.000000,69208.515625,134123.000000,101212.437500,88470.265625,74975.000000,151.199997,722.520020,1.464459
143451.000000,66137.203125,142147.000000,171093.718750,90385.703125,124055.000000,178.919998,61538.128906,1.464459
164044.812500,67956.414063,158202.000000,112859.875000,97967.960938,75498.000000,1317.119995,36053.910156,1.464459
129833.406250,62649.652344,135815.000000,109473.835938,86108.539063,83319.000000,14022.119141,37136.878906,1.465266
121396.203125,62497.125000,127299.000000,79325.398438,89950.164063,57795.000000,96.599998,2823.659912,1.465266
137285.406250,64596.085938,139283.000000,106747.195313,89114.859375,78503.000000,8129.519531,28122.390625,1.465266
138749.406250,62034.937500,146580.000000,73240.437500,86144.500000,55719.000000,6640.199707,24798.960938,1.465266
110381.406250,60586.910156,119398.000000,87118.914063,81822.718750,69778.000000,370.440002,4167.450195,1.465266
115443.601563,62186.320313,121662.000000,119337.953125,88698.851563,88174.000000,199.919998,13852.620117,1.465266
91572.601563,58445.515625,102682.000000,103121.757813,78941.562500,85610.000000,655.199951,7342.649902,1.465266
133292.406250,69182.367188,126267.000000,157580.640625,90390.500000,114251.000000,136.919998,283.500000,1.465266
127554.601563,61940.425781,134959.000000,98872.195313,83078.257813,77995.000000,15630.719727,27256.500000,1.465266
142767.000000,63941.132813,146328.000000,115412.632813,89536.468750,84476.000000,115.919998,299.700012,1.466074
126709.203125,67662.484375,122727.000000,79545.476563,88768.242188,58727.000000,151.199997,7209.810059,1.466074
122293.203125,63668.125000,125881.000000,145247.750000,81581.031250,116681.000000,307.440002,1246.589966,1.466074
105268.804688,63527.503906,108597.000000,107165.515625,86799.390625,80913.000000,2772.839844,30736.259766,1.466074
112021.804688,61486.277344,119400.000000,152266.796875,84547.375000,118028.000000,6672.119629,19486.980469,1.466074
82422.601563,57207.507813,94422.000000,82819.796875,75048.781250,72322.000000,7530.599609,19016.369141,1.466074
110104.203125,61010.121094,118272.000000,67516.679688,82848.515625,53408.000000,5499.479980,13280.759766,1.466074
178364.406250,67249.015625,173821.000000,174901.437500,95908.750000,119513.000000,214.199997,627.750000,1.466882
171978.000000,65534.093750,171983.000000,156687.718750,91025.578125,112811.000000,214.199997,793.799988,1.466882
115381.203125,62731.753906,120539.000000,113950.195313,88115.070313,84751.000000,15172.919922,30535.380859,1.466882
108091.203125,62202.460938,113884.000000,121939.437500,88448.640625,90351.000000,928.199951,13205.429688,1.466882
130122.007813,66743.445313,127768.000000,153830.031250,92381.460938,109128.000000,155.399994,204.930008,1.466882
105371.406250,61857.261719,111638.000000,75991.437500,84144.484375,59186.000000,110.039993,10219.770508,1.466882
122505.601563,62012.156250,129467.000000,114664.195313,85363.484375,88031.000000,840.839966,45695.339844,1.466882
113705.406250,63905.230469,116607.000000,157990.562500,83795.882813,123563.000000,3990.839844,35610.839844,1.467690
186258.609375,69303.164063,176134.000000,146501.875000,98933.976563,97046.000000,206.639999,30118.230469,1.467690
112108.804688,61683.320313,119111.000000,138252.234375,86045.445313,105299.000000,983.639954,14396.940430,1.467690
99126.007813,64087.152344,101367.000000,77203.554688,81241.062500,62279.000000,5212.199707,11915.099609,1.468498
125215.203125,67547.179688,121487.000000,136434.468750,94932.109375,94187.000000,13316.519531,30407.400391,1.468498
122905.804688,62930.722656,127994.000000,73095.117188,83656.906250,57262.000000,5530.560059,11886.750000,1.468498
125731.804688,62734.277344,131347.000000,90506.640625,85844.750000,69095.000000,7927.919922,26509.679688,1.469305
153370.203125,70117.960938,143348.000000,127991.632813,98599.539063,85072.000000,1941.239990,33713.011719,1.469305
118453.804688,65135.027344,119183.000000,144228.000000,89563.906250,105535.000000,6714.119629,23888.519531,1.469305
139903.203125,63754.304688,143813.000000,92333.640625,87398.031250,69237.000000,7986.719727,15175.349609,1.469305
117958.804688,65009.027344,118915.000000,87795.117188,89942.953125,63971.000000,122.639999,284.309998,1.469305
111183.007813,68630.398438,106170.000000,98291.757813,89093.648438,72302.000000,577.919983,4847.040039,1.469305
79474.804688,61296.917969,84971.000000,92493.234375,82611.734375,73375.000000,1118.880005,8807.940430,1.469305
134037.609375,62947.707031,139549.000000,122378.757813,86472.250000,92749.000000,1392.719971,22170.509766,1.470113
118714.203125,59204.421875,131410.000000,156478.562500,80902.023438,126758.000000,3368.399902,22143.779297,1.470113
130975.804688,69252.421875,123947.000000,90273.117188,91030.125000,64991.000000,127.679993,2319.030029,1.470113
134611.203125,64064.542969,137703.000000,122006.632813,92609.687500,86339.000000,62.999996,4698.000000,1.470113
91877.406250,60703.261719,99192.000000,97704.593750,83170.992188,76988.000000,1713.599976,11291.400391,1.470113
146163.609375,64332.484375,148898.000000,177433.187500,83996.171875,138438.000000,204.959991,418.769989,1.470113
109230.601563,60467.253906,118387.000000,113933.398438,86051.093750,86771.000000,3013.919922,29661.390625,1.470113
102916.203125,60938.890625,110680.000000,83676.593750,87244.320313,62856.000000,180.599991,820.530029,1.470113
102191.406250,66112.695313,101300.000000,75873.000000,86320.617188,57604.000000,3558.239990,13329.360352,1.470113
94305.601563,59611.027344,103679.000000,82271.281250,79923.671875,67461.000000,571.200012,10277.280273,1.470921
117819.007813,67590.351563,114238.000000,82825.679688,93236.859375,58218.000000,578.760010,18435.599609,1.470921
116644.804688,62606.953125,122102.000000,90364.679688,80269.718750,73778.000000,5721.239746,6603.930176,1.470921
107574.601563,62038.640625,113639.000000,112096.320313,84800.414063,86631.000000,5061.000000,19407.599609,1.470921
122687.406250,64321.992188,125003.000000,123532.914063,84111.890625,96251.000000,703.079956,10282.950195,1.470921
112443.007813,67902.632813,108524.000000,93498.718750,88024.085938,69612.000000,227.639999,29217.509766,1.470921
143029.812500,65728.000000,142612.000000,110354.156250,91296.835938,79216.000000,1543.079956,17827.291016,1.471729
99159.601563,59198.035156,109776.000000,74515.554688,80082.835938,60980.000000,3911.039795,9615.509766,1.471729
117495.007813,61173.496094,125874.000000,95742.359375,83113.507813,75494.000000,615.719971,22754.519531,1.471729
127485.007813,68107.843750,122671.000000,78462.718750,89723.320313,57311.000000,6294.959961,18118.890625,1.471729
139811.406250,63355.621094,144623.000000,120587.875000,85267.500000,92683.000000,561.119995,2606.580078,1.471729
121213.804688,63606.917969,124890.000000,96559.679688,87815.156250,72062.000000,5078.639648,30942.810547,1.472536
102378.007813,61693.210938,108755.000000,71267.281250,82666.468750,56499.000000,3013.919922,21776.041016,1.472536
176971.812500,75009.382813,154621.000000,185044.437500,103253.937500,117449.000000,565.320007,1103.219971,1.472536
170228.406250,67125.296875,166198.000000,151716.593750,93799.164063,106002.000000,1614.479980,42635.160156,1.472536
124789.203125,70297.976563,116336.000000,98227.914063,97673.500000,65908.000000,540.119995,12960.000000,1.472536
126855.601563,65544.054688,126840.000000,120323.273438,88744.773438,88856.000000,147.000000,397.709991,1.472536
108255.601563,61271.078125,115791.000000,75582.359375,81455.093750,60811.000000,8069.879883,9988.110352,1.472536
156181.203125,66214.429688,154581.000000,147703.078125,91971.132813,105249.000000,1585.079956,21992.310547,1.472536
134244.609375,66215.507813,132867.000000,143587.921875,92555.187500,101671.000000,15002.399414,25415.369141,1.473344
122116.804688,61972.835938,129138.000000,87836.273438,85111.601563,67634.000000,1855.559937,1950.479980,1.473344
150639.609375,66395.750000,148689.000000,110118.953125,93286.742188,77361.000000,3433.079834,11417.759766,1.473344
168637.203125,71460.585938,154656.000000,163132.187500,98494.898438,108544.000000,3955.559814,1013.309998,1.473344
158007.000000,83439.257813,124104.000000,124676.156250,120257.515625,67944.000000,204.959991,11689.919922,1.473344
108028.804688,67804.859375,104414.000000,162870.109375,86617.343750,123230.000000,204.119995,860.220032,1.473344
193206.000000,79899.218750,158474.000000,154480.187500,106741.617188,94846.000000,4385.639648,10305.629883,1.473344
98652.007813,60854.070313,106242.000000,78164.515625,79838.375000,64162.000000,178.919998,11540.070313,1.473344
151923.609375,66176.585938,150453.000000,151181.515625,88893.757813,111457.000000,349.440002,1120.229980,1.473344
171315.000000,64351.996094,174467.000000,113026.195313,93367.171875,79335.000000,110.039993,217.080002,1.473344
141894.609375,63604.312500,146204.000000,157276.562500,83930.015625,122808.000000,278.880005,1099.170044,1.474152
126691.203125,63229.339844,131313.000000,91261.796875,88789.265625,67361.000000,5833.799805,15962.669922,1.474152
128701.203125,61573.789063,136983.000000,96367.320313,83288.656250,75827.000000,305.759979,16316.639648,1.474152
129507.007813,64197.597656,132207.000000,149412.468750,89555.382813,109339.000000,6190.799805,8990.190430,1.474960
141718.812500,66470.695313,139726.000000,116874.234375,90823.031250,84334.000000,1328.039917,10659.599609,1.474960
180995.406250,76475.390625,155105.000000,156382.796875,106894.273438,95877.000000,202.439987,21726.630859,1.474960
151611.000000,66403.656250,149630.000000,122322.476563,94292.109375,85018.000000,23916.478516,37888.558594,1.474960
133223.406250,64534.917969,135290.000000,111263.875000,88878.726563,82042.000000,89.040001,115.830002,1.474960
161090.406250,69681.875000,151506.000000,153294.109375,92717.234375,108354.000000,13492.079102,43782.929688,1.474960
101456.406250,60986.445313,109025.000000,75177.476563,83334.703125,59121.000000,84.839996,11157.750000,1.475767
117336.601563,63324.175781,121435.000000,93244.195313,85731.445313,71279.000000,1986.599976,7987.410156,1.475767
97428.000000,60396.917969,105718.000000,92994.718750,80510.742188,75698.000000,3903.479980,15419.160156,1.475767
99903.601563,61040.093750,107262.000000,59024.277344,81680.289063,47358.000000,8707.439453,15709.139648,1.475767
178107.000000,72165.578125,161745.000000,157400.031250,103579.398438,99589.000000,290.639984,29094.390625,1.475767
90621.601563,59347.636719,100071.000000,63081.476563,78382.109375,52743.000000,102.479996,370.980011,1.475767
108891.007813,61426.992188,116175.000000,136322.750000,86530.828125,103247.000000,1087.799927,9540.990234,1.475767
158692.203125,66750.007813,155806.000000,124197.359375,92769.367188,87738.000000,824.039978,2864.159912,1.476575
120163.203125,69706.437500,112974.000000,87257.515625,90491.328125,63194.000000,3821.159912,17633.699219,1.476575
133647.609375,67358.273438,130032.000000,142187.640625,98026.609375,95060.000000,1098.719971,36257.218750,1.477383
89423.406250,66275.218750,88426.000000,78623.156250,82176.765625,62702.000000,471.239990,6378.750000,1.477383
174886.203125,98238.960938,116668.000000,135006.468750,122220.476563,72392.000000,2853.479980,7782.479980,1.477383
131578.203125,63564.589844,135659.000000,95134.195313,86580.031250,72011.000000,83.159996,179.009995,1.477383
99189.007813,60919.835938,106705.000000,83859.718750,83797.054688,65585.000000,87.360001,2148.929932,1.477383
103030.203125,59348.933594,113771.000000,74378.640625,82636.492188,58987.000000,1117.199951,2459.969971,1.477383
160800.609375,68179.031250,154567.000000,131876.640625,94361.539063,91591.000000,382.199982,1358.369995,1.478191
205426.203125,68831.796875,195590.000000,119528.632813,94330.921875,83042.000000,10238.759766,20738.429688,1.478191
198952.812500,94259.734375,138326.000000,173937.953125,140436.093750,81170.000000,288.959991,34823.519531,1.478191
113560.804688,60352.109375,123315.000000,91107.234375,81192.328125,73539.000000,121.799995,321.570007,1.478998
143719.812500,63290.878906,148818.000000,84220.914063,84403.804688,65394.000000,7878.359863,8871.120117,1.478998
126295.203125,62516.582031,132395.000000,110801.039063,85635.437500,84795.000000,133.559998,214.649994,1.478998
164920.812500,73425.117188,147201.000000,146412.000000,92818.101563,103377.000000,204.119995,407.429993,1.478998
140536.812500,68972.851563,133534.000000,135618.828125,97133.570313,91502.000000,206.639999,5103.000000,1.478998
183632.406250,65185.425781,184620.000000,111425.156250,92787.289063,78700.000000,3050.879883,19672.470703,1.478998
108838.203125,60668.203125,117571.000000,69146.281250,79346.726563,57111.000000,98.279999,10836.179688,1.478998
90862.203125,83835.421875,71029.000000,72938.039063,83989.031250,56913.000000,3916.079834,17514.630859,1.478998
125249.406250,61123.566406,134291.000000,88537.679688,86754.570313,66883.000000,204.119995,26585.820313,1.478998
129353.406250,61141.316406,138651.000000,95800.320313,85715.046875,73247.000000,79.799995,15388.379883,1.478998
163132.812500,70519.726563,151604.000000,152134.078125,102301.039063,97460.000000,7570.079590,32553.900391,1.478998
119609.406250,65543.898438,119595.000000,96984.718750,89376.218750,71115.000000,274.679993,46067.128906,1.478998
87061.804688,59250.269531,96298.000000,77321.156250,79737.523438,63550.000000,1484.279907,3061.800049,1.478998
157347.000000,63527.382813,162322.000000,108291.953125,86817.968750,81746.000000,545.159973,11569.230469,1.479806
130630.203125,64864.765625,131982.000000,83034.835938,86594.492188,62842.000000,1818.599976,5412.419922,1.479806
115549.804688,62690.796875,120794.000000,112349.156250,84454.531250,87182.000000,3958.079834,20722.230469,1.479806
150270.000000,65951.187500,149324.000000,130132.796875,88023.101563,96888.000000,7088.759766,42828.750000,1.479806
132667.203125,65700.015625,132336.000000,113922.476563,88556.523438,84308.000000,175.559998,12507.209961,1.479806
157020.000000,66875.039063,153876.000000,155242.078125,95702.546875,106308.000000,4828.319824,15680.790039,1.480614
122792.406250,60225.886719,133619.000000,85683.359375,85423.976563,65735.000000,246.959991,9698.129883,1.480614
100812.007813,61405.058594,107594.000000,91722.960938,85354.218750,70426.000000,18963.839844,19748.609375,1.480614
198605.406250,69919.171875,186155.000000,187697.156250,103141.132813,119263.000000,186.479996,1104.839966,1.480614
113983.804688,62217.695313,120063.000000,115903.195313,85759.812500,88571.000000,68.879997,130.410004,1.480614
179759.406250,70212.726563,167786.000000,122785.312500,86972.375000,92522.000000,1288.559937,10385.820313,1.480614
86996.406250,67592.132813,84350.000000,78033.476563,83987.554688,60890.000000,262.079987,16720.830078,1.480614
105689.406250,69789.429688,99248.000000,89224.796875,96524.210938,60580.000000,257.039978,272.970001,1.480614
80762.406250,58463.804688,90532.000000,95728.078125,79005.078125,79408.000000,902.159973,6752.970215,1.480614
149566.812500,64856.421875,151134.000000,141839.031250,86074.812500,107994.000000,183.119995,217.080002,1.481422
112183.804688,63158.386719,116407.000000,139105.671875,91245.500000,99911.000000,5449.079590,18778.230469,1.481422
107316.007813,57945.375000,121374.000000,104160.000000,78576.218750,86874.000000,868.559998,14036.490234,1.481422
109318.203125,61885.320313,115767.000000,80874.359375,87347.890625,60679.000000,3538.079834,11766.059570,1.481422
130372.804688,62543.828125,136610.000000,116960.757813,87050.445313,88054.000000,236.039993,13932.000000,1.481422
144987.609375,73923.531250,128537.000000,132038.750000,97842.531250,88441.000000,281.399994,20659.050781,1.481422
130540.804688,65305.281250,131002.000000,108294.476563,88841.429688,79886.000000,6846.000000,27582.929688,1.481422
204310.812500,79055.054688,169372.000000,185571.109375,100363.015625,121176.000000,1690.919922,24515.460938,1.481422
162091.812500,64998.988281,163431.000000,142056.593750,85970.414063,108291.000000,2502.359863,15429.690430,1.481422
126287.406250,71343.109375,116008.000000,89359.195313,89501.226563,65432.000000,3272.639893,20620.169922,1.481422
100128.007813,65492.843750,100194.000000,102914.273438,77815.601563,86674.000000,39.480000,88.290001,1.482229
94468.804688,60933.097656,101605.000000,127305.359375,86542.023438,96405.000000,2386.439941,5422.950195,1.482229
134350.812500,64003.828125,137567.000000,126253.679688,86652.226563,95487.000000,2852.639893,19039.859375,1.482229
115900.804688,59109.394531,128502.000000,79951.195313,80301.632813,65250.000000,541.799988,28720.169922,1.482229
119604.601563,77701.859375,100878.000000,136438.671875,88920.281250,100558.000000,220.079987,1106.459961,1.483037
128256.601563,62701.320313,134055.000000,110121.476563,87695.750000,82295.000000,4735.080078,47540.519531,1.483037
107580.601563,60594.937500,116353.000000,134335.312500,83482.351563,105457.000000,111.719994,176.580002,1.483037
120484.203125,63098.761719,125138.000000,85816.078125,88514.632813,63538.000000,2324.280029,10036.709961,1.483037
132312.609375,71218.171875,121756.000000,93767.515625,89653.906250,68543.000000,432.599976,7040.520020,1.483845
137244.609375,63556.574219,141519.000000,100412.757813,90097.757813,73039.000000,441.839996,36477.539063,1.483845
102079.804688,58529.328125,114300.000000,83421.234375,78554.710938,69596.000000,166.319992,11830.860352,1.483845
118542.601563,60054.796875,129362.000000,126503.156250,85928.062500,96482.000000,3530.519775,11455.020508,1.483845
126304.804688,66026.765625,125366.000000,80737.437500,89885.656250,58866.000000,364.559998,34735.230469,1.483845
132826.203125,70219.492188,123967.000000,104238.117188,94461.335938,72319.000000,7663.319824,56484.539063,1.484653
146692.203125,68349.429688,140654.000000,153195.000000,100207.476563,100190.000000,1063.439941,7081.020020,1.484653
113608.804688,63807.167969,116687.000000,81330.476563,87208.132813,61119.000000,205.799988,15841.980469,1.484653
174501.609375,71501.328125,159943.000000,146156.640625,99889.695313,95891.000000,845.879944,9949.230469,1.484653
104808.007813,64767.878906,106051.000000,111068.156250,87682.500000,83015.000000,894.599976,2984.850098,1.484653
130030.804688,68607.187500,124210.000000,131052.593750,88239.078125,97334.000000,3673.319824,21705.570313,1.485460
133254.000000,66794.664063,130743.000000,81880.679688,90389.140625,59367.000000,9614.639648,19168.650391,1.485460
96971.406250,59236.953125,107283.000000,75857.875000,79058.281250,62883.000000,6321.839844,24155.820313,1.485460
83619.601563,60831.132813,90087.000000,68793.476563,75112.039063,60023.000000,34.439999,44.549999,1.485460
161624.406250,72182.093750,146743.000000,154967.390625,94225.835938,107783.000000,13902.000000,21580.830078,1.485460
164307.609375,64594.687500,166702.000000,105100.796875,92130.835938,74762.000000,4401.600098,36098.460938,1.485460
134608.812500,61942.472656,142418.000000,105052.914063,80498.890625,85526.000000,141.959991,317.519989,1.485460
183510.609375,73749.484375,163073.000000,175539.000000,92639.968750,124181.000000,3834.599854,22302.541016,1.485460
93784.203125,59060.433594,104067.000000,123847.078125,75798.640625,107079.000000,89.040001,443.880005,1.485460
141527.406250,74131.140625,125118.000000,135473.515625,89559.507813,99134.000000,173.039993,590.489990,1.485460
141891.000000,64681.277344,143766.000000,119599.195313,92598.031250,84646.000000,288.959991,18323.009766,1.486268
